_id,METER_CODE,FOLIO_NUMBER,GROSS_UNACCOUNTED
663d31c4d9a15983eb2c3e36,MTR_401,07/11/2023,20
663d31c4d9a15983eb2c3e37,MTR_401,07/12/2023,33
663d31c4d9a15983eb2c3e38,MTR_401,07/13/2023,26
663d31c4d9a15983eb2c3e39,MTR_401,07/14/2023,34
663d31c4d9a15983eb2c3e3a,MTR_401,07/15/2023,20
663d31c4d9a15983eb2c3e3b,MTR_401,07/16/2023,3
663d31c4d9a15983eb2c3e3c,MTR_401,07/17/2023,58
663d31c4d9a15983eb2c3e3d,MTR_401,07/18/2023,24
663d31c4d9a15983eb2c3e3e,MTR_401,07/19/2023,18
663d31c4d9a15983eb2c3e3f,MTR_402,09/27/2021,-1
663d31c4d9a15983eb2c3e40,MTR_402,09/28/2021,2
663d31c4d9a15983eb2c3e41,MTR_402,09/29/2021,0
663d31c4d9a15983eb2c3e42,MTR_402,09/30/2021,1
663d31c4d9a15983eb2c3e43,MTR_402,10/01/2021,1
663d31c4d9a15983eb2c3e44,MTR_402,10/02/2021,1
663d31c4d9a15983eb2c3e45,MTR_402,10/04/2021,0
663d31c4d9a15983eb2c3e46,MTR_402,10/05/2021,-1
663d31c4d9a15983eb2c3e47,MTR_402,10/06/2021,1
663d31c4d9a15983eb2c3e48,MTR_402,10/07/2021,2
663d31c4d9a15983eb2c3e49,MTR_402,10/08/2021,1
663d31c4d9a15983eb2c3e4a,MTR_402,10/09/2021,1997
663d31c4d9a15983eb2c3e4b,MTR_402,10/11/2021,0
663d31c4d9a15983eb2c3e4c,MTR_402,10/12/2021,4
663d31c4d9a15983eb2c3e4d,MTR_402,10/13/2021,81946
663d31c4d9a15983eb2c3e4e,MTR_402,10/14/2021,48960
663d31c4d9a15983eb2c3e4f,MTR_402,10/15/2021,0
663d31c4d9a15983eb2c3e50,MTR_402,10/16/2021,-1
663d31c4d9a15983eb2c3e51,MTR_402,10/17/2021,0
663d31c4d9a15983eb2c3e52,MTR_402,10/18/2021,2
663d31c4d9a15983eb2c3e53,MTR_402,10/19/2021,-2
663d31c4d9a15983eb2c3e54,MTR_402,10/20/2021,1
663d31c4d9a15983eb2c3e55,MTR_402,10/21/2021,1
663d31c4d9a15983eb2c3e56,MTR_402,10/22/2021,-1
663d31c4d9a15983eb2c3e57,MTR_402,10/23/2021,2
663d31c4d9a15983eb2c3e58,MTR_402,10/24/2021,1
663d31c4d9a15983eb2c3e59,MTR_402,10/25/2021,0
663d31c4d9a15983eb2c3e5a,MTR_402,10/26/2021,-1
663d31c4d9a15983eb2c3e5b,MTR_402,10/27/2021,2
663d31c4d9a15983eb2c3e5c,MTR_402,10/28/2021,1
663d31c4d9a15983eb2c3e5d,MTR_402,10/29/2021,1
663d31c4d9a15983eb2c3e5e,MTR_402,10/30/2021,4
663d31c4d9a15983eb2c3e5f,MTR_402,10/31/2021,0
663d31c4d9a15983eb2c3e60,MTR_402,11/01/2021,0
663d31c4d9a15983eb2c3e61,MTR_402,11/02/2021,-2
663d31c4d9a15983eb2c3e62,MTR_402,11/03/2021,0
663d31c4d9a15983eb2c3e63,MTR_402,11/04/2021,-2
663d31c4d9a15983eb2c3e64,MTR_402,11/05/2021,2
663d31c4d9a15983eb2c3e65,MTR_402,11/06/2021,0
663d31c4d9a15983eb2c3e66,MTR_402,11/08/2021,-1
663d31c4d9a15983eb2c3e67,MTR_402,11/09/2021,0
663d31c4d9a15983eb2c3e68,MTR_402,11/10/2021,2
663d31c4d9a15983eb2c3e69,MTR_402,11/11/2021,-1
663d31c4d9a15983eb2c3e6a,MTR_402,11/12/2021,0
663d31c4d9a15983eb2c3e6b,MTR_402,11/13/2021,1
663d31c4d9a15983eb2c3e6c,MTR_402,11/15/2021,1
663d31c4d9a15983eb2c3e6d,MTR_402,11/16/2021,1
663d31c4d9a15983eb2c3e6e,MTR_402,11/17/2021,0
663d31c4d9a15983eb2c3e6f,MTR_402,11/18/2021,1
663d31c4d9a15983eb2c3e70,MTR_402,11/19/2021,0
663d31c4d9a15983eb2c3e71,MTR_402,11/20/2021,-1
663d31c4d9a15983eb2c3e72,MTR_402,11/21/2021,0
663d31c4d9a15983eb2c3e73,MTR_402,11/22/2021,-2
663d31c4d9a15983eb2c3e74,MTR_402,11/23/2021,1
663d31c4d9a15983eb2c3e75,MTR_402,11/24/2021,0
663d31c4d9a15983eb2c3e76,MTR_402,11/25/2021,0
663d31c4d9a15983eb2c3e77,MTR_402,11/26/2021,-2
663d31c4d9a15983eb2c3e78,MTR_402,11/27/2021,0
663d31c4d9a15983eb2c3e79,MTR_402,11/29/2021,0
663d31c4d9a15983eb2c3e7a,MTR_402,11/30/2021,0
663d31c4d9a15983eb2c3e7b,MTR_402,12/01/2021,1
663d31c4d9a15983eb2c3e7c,MTR_402,12/02/2021,2
663d31c4d9a15983eb2c3e7d,MTR_402,12/03/2021,-1
663d31c4d9a15983eb2c3e7e,MTR_402,12/04/2021,2
663d31c4d9a15983eb2c3e7f,MTR_402,12/05/2021,-1
663d31c4d9a15983eb2c3e80,MTR_402,12/06/2021,2
663d31c4d9a15983eb2c3e81,MTR_402,12/07/2021,0
663d31c4d9a15983eb2c3e82,MTR_402,12/08/2021,0
663d31c4d9a15983eb2c3e83,MTR_402,12/09/2021,1
663d31c4d9a15983eb2c3e84,MTR_402,12/10/2021,-3
663d31c4d9a15983eb2c3e85,MTR_402,12/11/2021,0
663d31c4d9a15983eb2c3e86,MTR_402,12/13/2021,2
663d31c4d9a15983eb2c3e87,MTR_402,12/14/2021,0
663d31c4d9a15983eb2c3e88,MTR_402,12/15/2021,-1
663d31c4d9a15983eb2c3e89,MTR_402,12/16/2021,2
663d31c4d9a15983eb2c3e8a,MTR_402,12/17/2021,0
663d31c4d9a15983eb2c3e8b,MTR_402,12/18/2021,0
663d31c4d9a15983eb2c3e8c,MTR_402,12/19/2021,1
663d31c4d9a15983eb2c3e8d,MTR_402,12/20/2021,-1
663d31c4d9a15983eb2c3e8e,MTR_402,12/21/2021,-1
663d31c4d9a15983eb2c3e8f,MTR_402,12/22/2021,3
663d31c4d9a15983eb2c3e90,MTR_402,12/23/2021,1
663d31c4d9a15983eb2c3e91,MTR_402,12/24/2021,0
663d31c4d9a15983eb2c3e92,MTR_402,12/25/2021,0
663d31c4d9a15983eb2c3e93,MTR_402,12/27/2021,-1
663d31c4d9a15983eb2c3e94,MTR_402,12/28/2021,1
663d31c4d9a15983eb2c3e95,MTR_402,12/29/2021,14
663d31c4d9a15983eb2c3e96,MTR_402,12/30/2021,0
663d31c4d9a15983eb2c3e97,MTR_402,12/31/2021,0
663d31c4d9a15983eb2c3e98,MTR_402,01/01/2022,2
663d31c4d9a15983eb2c3e99,MTR_402,01/03/2022,3
663d31c4d9a15983eb2c3e9a,MTR_402,01/04/2022,2
663d31c4d9a15983eb2c3e9b,MTR_402,01/05/2022,-1
663d31c4d9a15983eb2c3e9c,MTR_402,01/06/2022,1
663d31c4d9a15983eb2c3e9d,MTR_402,01/07/2022,-1
663d31c4d9a15983eb2c3e9e,MTR_402,01/08/2022,1
663d31c4d9a15983eb2c3e9f,MTR_402,01/10/2022,-2
663d31c4d9a15983eb2c3ea0,MTR_402,01/11/2022,1
663d31c4d9a15983eb2c3ea1,MTR_402,01/12/2022,-1
663d31c4d9a15983eb2c3ea2,MTR_402,01/13/2022,0
663d31c4d9a15983eb2c3ea3,MTR_402,01/14/2022,-2
663d31c4d9a15983eb2c3ea4,MTR_402,01/15/2022,1
663d31c4d9a15983eb2c3ea5,MTR_402,01/17/2022,0
663d31c4d9a15983eb2c3ea6,MTR_402,01/18/2022,0
663d31c4d9a15983eb2c3ea7,MTR_402,01/19/2022,0
663d31c4d9a15983eb2c3ea8,MTR_402,01/20/2022,0
663d31c4d9a15983eb2c3ea9,MTR_402,01/21/2022,-1
663d31c4d9a15983eb2c3eaa,MTR_402,01/22/2022,1
663d31c4d9a15983eb2c3eab,MTR_402,01/24/2022,-1
663d31c4d9a15983eb2c3eac,MTR_402,01/25/2022,0
663d31c4d9a15983eb2c3ead,MTR_402,01/26/2022,-1
663d31c4d9a15983eb2c3eae,MTR_402,01/27/2022,1
663d31c4d9a15983eb2c3eaf,MTR_402,01/28/2022,-3
663d31c4d9a15983eb2c3eb0,MTR_402,01/29/2022,2
663d31c4d9a15983eb2c3eb1,MTR_402,01/30/2022,1
663d31c4d9a15983eb2c3eb2,MTR_402,01/31/2022,-2
663d31c4d9a15983eb2c3eb3,MTR_402,02/01/2022,-1
663d31c4d9a15983eb2c3eb4,MTR_402,02/02/2022,-1
663d31c4d9a15983eb2c3eb5,MTR_402,02/03/2022,-1
663d31c4d9a15983eb2c3eb6,MTR_402,02/04/2022,1
663d31c4d9a15983eb2c3eb7,MTR_402,02/05/2022,-3
663d31c4d9a15983eb2c3eb8,MTR_402,02/06/2022,0
663d31c4d9a15983eb2c3eb9,MTR_402,02/07/2022,0
663d31c4d9a15983eb2c3eba,MTR_402,02/08/2022,-1
663d31c4d9a15983eb2c3ebb,MTR_402,02/09/2022,1
663d31c4d9a15983eb2c3ebc,MTR_402,02/10/2022,1
663d31c4d9a15983eb2c3ebd,MTR_402,02/11/2022,1
663d31c4d9a15983eb2c3ebe,MTR_402,02/12/2022,-2
663d31c4d9a15983eb2c3ebf,MTR_402,02/13/2022,0
663d31c4d9a15983eb2c3ec0,MTR_402,02/14/2022,1
663d31c4d9a15983eb2c3ec1,MTR_402,02/15/2022,2
663d31c4d9a15983eb2c3ec2,MTR_402,02/16/2022,2
663d31c4d9a15983eb2c3ec3,MTR_402,02/17/2022,1
663d31c4d9a15983eb2c3ec4,MTR_402,02/18/2022,0
663d31c4d9a15983eb2c3ec5,MTR_402,02/19/2022,0
663d31c4d9a15983eb2c3ec6,MTR_402,02/21/2022,-1
663d31c4d9a15983eb2c3ec7,MTR_402,02/22/2022,0
663d31c4d9a15983eb2c3ec8,MTR_402,02/23/2022,0
663d31c4d9a15983eb2c3ec9,MTR_402,02/24/2022,1
663d31c4d9a15983eb2c3eca,MTR_402,02/25/2022,2
663d31c4d9a15983eb2c3ecb,MTR_402,02/26/2022,0
663d31c4d9a15983eb2c3ecc,MTR_402,02/28/2022,-3
663d31c4d9a15983eb2c3ecd,MTR_402,03/01/2022,0
663d31c4d9a15983eb2c3ece,MTR_402,03/02/2022,-3
663d31c4d9a15983eb2c3ecf,MTR_402,03/03/2022,-2
663d31c4d9a15983eb2c3ed0,MTR_402,03/04/2022,0
663d31c4d9a15983eb2c3ed1,MTR_402,03/05/2022,-2
663d31c4d9a15983eb2c3ed2,MTR_402,03/07/2022,0
663d31c4d9a15983eb2c3ed3,MTR_402,03/08/2022,2
663d31c4d9a15983eb2c3ed4,MTR_402,03/09/2022,0
663d31c4d9a15983eb2c3ed5,MTR_402,03/10/2022,6
663d31c4d9a15983eb2c3ed6,MTR_402,03/11/2022,-1
663d31c4d9a15983eb2c3ed7,MTR_402,03/12/2022,3
663d31c4d9a15983eb2c3ed8,MTR_402,03/13/2022,0
663d31c4d9a15983eb2c3ed9,MTR_402,03/14/2022,3
663d31c4d9a15983eb2c3eda,MTR_402,03/15/2022,1
663d31c4d9a15983eb2c3edb,MTR_402,03/16/2022,1
663d31c4d9a15983eb2c3edc,MTR_402,03/17/2022,-1
663d31c4d9a15983eb2c3edd,MTR_402,03/18/2022,-2
663d31c4d9a15983eb2c3ede,MTR_402,03/19/2022,3
663d31c4d9a15983eb2c3edf,MTR_402,03/21/2022,2
663d31c4d9a15983eb2c3ee0,MTR_402,03/22/2022,-1
663d31c4d9a15983eb2c3ee1,MTR_402,03/23/2022,-1
663d31c4d9a15983eb2c3ee2,MTR_402,03/24/2022,2
663d31c4d9a15983eb2c3ee3,MTR_402,03/25/2022,0
663d31c4d9a15983eb2c3ee4,MTR_402,03/26/2022,1
663d31c4d9a15983eb2c3ee5,MTR_402,03/27/2022,4998
663d31c4d9a15983eb2c3ee6,MTR_402,03/28/2022,-1
663d31c4d9a15983eb2c3ee7,MTR_402,03/29/2022,0
663d31c4d9a15983eb2c3ee8,MTR_402,04/04/2022,9993
663d31c4d9a15983eb2c3ee9,MTR_402,04/05/2022,0
663d31c4d9a15983eb2c3eea,MTR_402,04/06/2022,0
663d31c4d9a15983eb2c3eeb,MTR_402,04/07/2022,0
663d31c4d9a15983eb2c3eec,MTR_402,04/08/2022,-1
663d31c4d9a15983eb2c3eed,MTR_402,04/09/2022,1
663d31c4d9a15983eb2c3eee,MTR_402,04/11/2022,-1
663d31c4d9a15983eb2c3eef,MTR_402,04/12/2022,-1
663d31c4d9a15983eb2c3ef0,MTR_402,04/13/2022,1
663d31c4d9a15983eb2c3ef1,MTR_402,04/14/2022,1
663d31c4d9a15983eb2c3ef2,MTR_402,04/15/2022,-1
663d31c4d9a15983eb2c3ef3,MTR_402,04/16/2022,0
663d31c4d9a15983eb2c3ef4,MTR_402,04/19/2022,1
663d31c4d9a15983eb2c3ef5,MTR_402,04/20/2022,1
663d31c4d9a15983eb2c3ef6,MTR_402,04/21/2022,-1
663d31c4d9a15983eb2c3ef7,MTR_402,04/22/2022,0
663d31c4d9a15983eb2c3ef8,MTR_402,04/24/2022,1
663d31c4d9a15983eb2c3ef9,MTR_402,04/25/2022,0
663d31c4d9a15983eb2c3efa,MTR_402,04/26/2022,-1
663d31c4d9a15983eb2c3efb,MTR_402,04/27/2022,-2
663d31c4d9a15983eb2c3efc,MTR_402,04/28/2022,-2
663d31c4d9a15983eb2c3efd,MTR_402,04/29/2022,1
663d31c4d9a15983eb2c3efe,MTR_402,05/03/2022,0
663d31c4d9a15983eb2c3eff,MTR_402,05/04/2022,0
663d31c4d9a15983eb2c3f00,MTR_402,05/05/2022,0
663d31c4d9a15983eb2c3f01,MTR_402,05/06/2022,0
663d31c4d9a15983eb2c3f02,MTR_402,05/07/2022,2
663d31c4d9a15983eb2c3f03,MTR_402,05/09/2022,0
663d31c4d9a15983eb2c3f04,MTR_402,05/10/2022,1
663d31c4d9a15983eb2c3f05,MTR_402,05/11/2022,1
663d31c4d9a15983eb2c3f06,MTR_402,05/12/2022,-1
663d31c4d9a15983eb2c3f07,MTR_402,05/13/2022,2
663d31c4d9a15983eb2c3f08,MTR_402,05/14/2022,0
663d31c4d9a15983eb2c3f09,MTR_402,05/16/2022,0
663d31c4d9a15983eb2c3f0a,MTR_402,05/17/2022,0
663d31c4d9a15983eb2c3f0b,MTR_402,05/18/2022,1
663d31c4d9a15983eb2c3f0c,MTR_402,05/19/2022,2
663d31c4d9a15983eb2c3f0d,MTR_402,05/20/2022,0
663d31c4d9a15983eb2c3f0e,MTR_402,05/21/2022,0
663d31c4d9a15983eb2c3f0f,MTR_402,05/23/2022,5
663d31c4d9a15983eb2c3f10,MTR_402,05/24/2022,0
663d31c4d9a15983eb2c3f11,MTR_402,05/25/2022,-1
663d31c4d9a15983eb2c3f12,MTR_402,05/26/2022,1
663d31c4d9a15983eb2c3f13,MTR_402,05/27/2022,-1
663d31c4d9a15983eb2c3f14,MTR_402,05/28/2022,-1
663d31c4d9a15983eb2c3f15,MTR_402,05/30/2022,1
663d31c4d9a15983eb2c3f16,MTR_402,05/31/2022,1
663d31c4d9a15983eb2c3f17,MTR_402,06/01/2022,-2
663d31c4d9a15983eb2c3f18,MTR_402,06/02/2022,0
663d31c4d9a15983eb2c3f19,MTR_402,06/03/2022,3
663d31c4d9a15983eb2c3f1a,MTR_402,06/04/2022,0
663d31c4d9a15983eb2c3f1b,MTR_402,06/06/2022,-1
663d31c4d9a15983eb2c3f1c,MTR_402,06/07/2022,0
663d31c4d9a15983eb2c3f1d,MTR_402,06/08/2022,0
663d31c4d9a15983eb2c3f1e,MTR_402,06/09/2022,0
663d31c4d9a15983eb2c3f1f,MTR_402,06/10/2022,-2
663d31c4d9a15983eb2c3f20,MTR_402,06/11/2022,-2
663d31c4d9a15983eb2c3f21,MTR_402,06/12/2022,0
663d31c4d9a15983eb2c3f22,MTR_402,06/13/2022,-3
663d31c4d9a15983eb2c3f23,MTR_402,06/14/2022,0
663d31c4d9a15983eb2c3f24,MTR_402,06/15/2022,1
663d31c4d9a15983eb2c3f25,MTR_402,06/16/2022,2
663d31c4d9a15983eb2c3f26,MTR_402,06/17/2022,2
663d31c4d9a15983eb2c3f27,MTR_402,06/18/2022,1
663d31c4d9a15983eb2c3f28,MTR_402,06/20/2022,0
663d31c4d9a15983eb2c3f29,MTR_402,06/21/2022,-1
663d31c4d9a15983eb2c3f2a,MTR_402,06/22/2022,0
663d31c4d9a15983eb2c3f2b,MTR_402,06/23/2022,1
663d31c4d9a15983eb2c3f2c,MTR_402,06/24/2022,0
663d31c4d9a15983eb2c3f2d,MTR_402,06/25/2022,-1
663d31c4d9a15983eb2c3f2e,MTR_402,06/26/2022,1
663d31c4d9a15983eb2c3f2f,MTR_402,06/27/2022,3
663d31c4d9a15983eb2c3f30,MTR_402,06/28/2022,-3
663d31c4d9a15983eb2c3f31,MTR_402,06/29/2022,-3
663d31c4d9a15983eb2c3f32,MTR_402,06/30/2022,-3
663d31c4d9a15983eb2c3f33,MTR_402,07/01/2022,-3
663d31c4d9a15983eb2c3f34,MTR_402,07/02/2022,-1
663d31c4d9a15983eb2c3f35,MTR_402,07/03/2022,1
663d31c4d9a15983eb2c3f36,MTR_402,07/04/2022,0
663d31c4d9a15983eb2c3f37,MTR_402,07/05/2022,-5
663d31c4d9a15983eb2c3f38,MTR_402,07/06/2022,2
663d31c4d9a15983eb2c3f39,MTR_402,07/07/2022,0
663d31c4d9a15983eb2c3f3a,MTR_402,07/08/2022,3
663d31c4d9a15983eb2c3f3b,MTR_402,07/09/2022,1
663d31c4d9a15983eb2c3f3c,MTR_402,07/11/2022,0
663d31c4d9a15983eb2c3f3d,MTR_402,07/12/2022,1
663d31c4d9a15983eb2c3f3e,MTR_402,07/13/2022,-2
663d31c4d9a15983eb2c3f3f,MTR_402,07/14/2022,1
663d31c4d9a15983eb2c3f40,MTR_402,07/15/2022,1
663d31c4d9a15983eb2c3f41,MTR_402,07/16/2022,3
663d31c4d9a15983eb2c3f42,MTR_402,07/17/2022,-2
663d31c4d9a15983eb2c3f43,MTR_402,07/18/2022,0
663d31c4d9a15983eb2c3f44,MTR_402,07/19/2022,3
663d31c4d9a15983eb2c3f45,MTR_402,07/20/2022,-1
663d31c4d9a15983eb2c3f46,MTR_402,07/21/2022,2
663d31c4d9a15983eb2c3f47,MTR_402,07/22/2022,1
663d31c4d9a15983eb2c3f48,MTR_402,07/23/2022,2
663d31c4d9a15983eb2c3f49,MTR_402,07/24/2022,-1
663d31c4d9a15983eb2c3f4a,MTR_402,07/25/2022,0
663d31c4d9a15983eb2c3f4b,MTR_402,07/26/2022,1
663d31c4d9a15983eb2c3f4c,MTR_402,07/27/2022,2
663d31c4d9a15983eb2c3f4d,MTR_402,07/28/2022,-2
663d31c4d9a15983eb2c3f4e,MTR_402,07/29/2022,-1
663d31c4d9a15983eb2c3f4f,MTR_402,07/30/2022,-2
663d31c4d9a15983eb2c3f50,MTR_402,07/31/2022,0
663d31c4d9a15983eb2c3f51,MTR_402,08/01/2022,-1
663d31c4d9a15983eb2c3f52,MTR_402,08/02/2022,0
663d31c4d9a15983eb2c3f53,MTR_402,08/03/2022,0
663d31c4d9a15983eb2c3f54,MTR_402,08/04/2022,0
663d31c4d9a15983eb2c3f55,MTR_402,08/05/2022,0
663d31c4d9a15983eb2c3f56,MTR_402,08/06/2022,0
663d31c4d9a15983eb2c3f57,MTR_402,08/07/2022,0
663d31c4d9a15983eb2c3f58,MTR_402,08/08/2022,2
663d31c4d9a15983eb2c3f59,MTR_402,08/09/2022,1
663d31c4d9a15983eb2c3f5a,MTR_402,08/10/2022,1
663d31c4d9a15983eb2c3f5b,MTR_402,08/11/2022,-2
663d31c4d9a15983eb2c3f5c,MTR_402,08/12/2022,0
663d31c4d9a15983eb2c3f5d,MTR_402,08/13/2022,1
663d31c4d9a15983eb2c3f5e,MTR_402,08/14/2022,-1
663d31c4d9a15983eb2c3f5f,MTR_402,08/15/2022,1
663d31c4d9a15983eb2c3f60,MTR_402,08/16/2022,1
663d31c4d9a15983eb2c3f61,MTR_402,08/17/2022,0
663d31c4d9a15983eb2c3f62,MTR_402,08/18/2022,1
663d31c4d9a15983eb2c3f63,MTR_402,08/19/2022,1
663d31c4d9a15983eb2c3f64,MTR_402,08/20/2022,-1
663d31c4d9a15983eb2c3f65,MTR_402,08/21/2022,0
663d31c4d9a15983eb2c3f66,MTR_402,08/22/2022,0
663d31c4d9a15983eb2c3f67,MTR_402,08/23/2022,1
663d31c4d9a15983eb2c3f68,MTR_402,08/24/2022,1
663d31c4d9a15983eb2c3f69,MTR_402,08/25/2022,-2
663d31c4d9a15983eb2c3f6a,MTR_402,08/26/2022,0
663d31c4d9a15983eb2c3f6b,MTR_402,08/27/2022,1
663d31c4d9a15983eb2c3f6c,MTR_402,08/28/2022,0
663d31c4d9a15983eb2c3f6d,MTR_402,08/29/2022,-1
663d31c4d9a15983eb2c3f6e,MTR_402,08/30/2022,0
663d31c4d9a15983eb2c3f6f,MTR_402,08/31/2022,2
663d31c4d9a15983eb2c3f70,MTR_402,09/01/2022,3
663d31c4d9a15983eb2c3f71,MTR_402,09/02/2022,0
663d31c4d9a15983eb2c3f72,MTR_402,09/03/2022,1
663d31c4d9a15983eb2c3f73,MTR_402,09/04/2022,-1
663d31c4d9a15983eb2c3f74,MTR_402,09/05/2022,0
663d31c4d9a15983eb2c3f75,MTR_402,09/06/2022,-2
663d31c4d9a15983eb2c3f76,MTR_402,09/07/2022,2
663d31c4d9a15983eb2c3f77,MTR_402,09/08/2022,-1
663d31c4d9a15983eb2c3f78,MTR_402,09/09/2022,1
663d31c4d9a15983eb2c3f79,MTR_402,09/10/2022,2
663d31c4d9a15983eb2c3f7a,MTR_402,09/12/2022,0
663d31c4d9a15983eb2c3f7b,MTR_402,09/13/2022,1
663d31c4d9a15983eb2c3f7c,MTR_402,09/14/2022,23
663d31c4d9a15983eb2c3f7d,MTR_402,09/15/2022,0
663d31c4d9a15983eb2c3f7e,MTR_402,09/16/2022,27759
663d31c4d9a15983eb2c3f7f,MTR_402,09/17/2022,-5870
663d31c4d9a15983eb2c3f80,MTR_402,09/19/2022,0
663d31c4d9a15983eb2c3f81,MTR_402,09/20/2022,6
663d31c4d9a15983eb2c3f82,MTR_402,09/21/2022,-1
663d31c4d9a15983eb2c3f83,MTR_402,09/22/2022,4
663d31c4d9a15983eb2c3f84,MTR_402,09/23/2022,4
663d31c4d9a15983eb2c3f85,MTR_402,09/24/2022,7
663d31c4d9a15983eb2c3f86,MTR_402,09/26/2022,-3
663d31c4d9a15983eb2c3f87,MTR_402,09/27/2022,0
663d31c4d9a15983eb2c3f88,MTR_402,09/28/2022,31986
663d31c4d9a15983eb2c3f89,MTR_402,09/29/2022,3
663d31c4d9a15983eb2c3f8a,MTR_402,09/30/2022,-2
663d31c4d9a15983eb2c3f8b,MTR_402,10/01/2022,19955
663d31c4d9a15983eb2c3f8c,MTR_402,10/04/2022,80079
663d31c4d9a15983eb2c3f8d,MTR_402,10/05/2022,33028
663d31c4d9a15983eb2c3f8e,MTR_402,10/06/2022,-1
663d31c4d9a15983eb2c3f8f,MTR_402,10/07/2022,102010
663d31c4d9a15983eb2c3f90,MTR_402,10/08/2022,1
663d31c4d9a15983eb2c3f91,MTR_402,10/10/2022,1
663d31c4d9a15983eb2c3f92,MTR_402,10/11/2022,6000
663d31c4d9a15983eb2c3f93,MTR_402,10/12/2022,2
663d31c4d9a15983eb2c3f94,MTR_402,10/13/2022,-4
663d31c4d9a15983eb2c3f95,MTR_402,10/14/2022,0
663d31c4d9a15983eb2c3f96,MTR_402,10/15/2022,4
663d31c4d9a15983eb2c3f97,MTR_402,10/16/2022,0
663d31c4d9a15983eb2c3f98,MTR_402,10/17/2022,2
663d31c4d9a15983eb2c3f99,MTR_402,10/18/2022,0
663d31c4d9a15983eb2c3f9a,MTR_402,10/19/2022,3
663d31c4d9a15983eb2c3f9b,MTR_402,10/20/2022,160901
663d31c4d9a15983eb2c3f9c,MTR_402,10/21/2022,0
663d31c4d9a15983eb2c3f9d,MTR_402,10/22/2022,2
663d31c4d9a15983eb2c3f9e,MTR_402,10/24/2022,1
663d31c4d9a15983eb2c3f9f,MTR_402,10/25/2022,3
663d31c4d9a15983eb2c3fa0,MTR_402,10/26/2022,0
663d31c4d9a15983eb2c3fa1,MTR_402,10/27/2022,0
663d31c4d9a15983eb2c3fa2,MTR_402,10/28/2022,0
663d31c4d9a15983eb2c3fa3,MTR_402,10/29/2022,3
663d31c4d9a15983eb2c3fa4,MTR_402,10/30/2022,0
663d31c4d9a15983eb2c3fa5,MTR_402,10/31/2022,2
663d31c4d9a15983eb2c3fa6,MTR_402,11/01/2022,2
663d31c4d9a15983eb2c3fa7,MTR_402,11/02/2022,-1
663d31c4d9a15983eb2c3fa8,MTR_402,11/03/2022,2
663d31c4d9a15983eb2c3fa9,MTR_402,11/04/2022,0
663d31c4d9a15983eb2c3faa,MTR_402,11/05/2022,3
663d31c4d9a15983eb2c3fab,MTR_402,11/06/2022,-1
663d31c4d9a15983eb2c3fac,MTR_402,11/07/2022,3
663d31c4d9a15983eb2c3fad,MTR_402,11/08/2022,0
663d31c4d9a15983eb2c3fae,MTR_402,11/09/2022,2
663d31c4d9a15983eb2c3faf,MTR_402,11/10/2022,5
663d31c4d9a15983eb2c3fb0,MTR_402,11/11/2022,2
663d31c4d9a15983eb2c3fb1,MTR_402,11/12/2022,-1
663d31c4d9a15983eb2c3fb2,MTR_402,11/14/2022,4
663d31c4d9a15983eb2c3fb3,MTR_402,11/15/2022,1
663d31c4d9a15983eb2c3fb4,MTR_402,11/16/2022,0
663d31c4d9a15983eb2c3fb5,MTR_402,11/17/2022,-2
663d31c4d9a15983eb2c3fb6,MTR_402,11/18/2022,1
663d31c4d9a15983eb2c3fb7,MTR_402,11/19/2022,0
663d31c4d9a15983eb2c3fb8,MTR_402,11/20/2022,-1
663d31c4d9a15983eb2c3fb9,MTR_402,11/21/2022,5
663d31c4d9a15983eb2c3fba,MTR_402,11/22/2022,0
663d31c4d9a15983eb2c3fbb,MTR_402,11/23/2022,-2
663d31c4d9a15983eb2c3fbc,MTR_402,11/24/2022,0
663d31c4d9a15983eb2c3fbd,MTR_402,11/25/2022,1
663d31c4d9a15983eb2c3fbe,MTR_402,11/26/2022,0
663d31c4d9a15983eb2c3fbf,MTR_402,11/27/2022,0
663d31c4d9a15983eb2c3fc0,MTR_402,11/28/2022,-2
663d31c4d9a15983eb2c3fc1,MTR_402,11/29/2022,0
663d31c4d9a15983eb2c3fc2,MTR_402,11/30/2022,0
663d31c4d9a15983eb2c3fc3,MTR_402,12/01/2022,0
663d31c4d9a15983eb2c3fc4,MTR_402,12/02/2022,1
663d31c4d9a15983eb2c3fc5,MTR_402,12/03/2022,0
663d31c4d9a15983eb2c3fc6,MTR_402,12/04/2022,-1
663d31c4d9a15983eb2c3fc7,MTR_402,12/05/2022,-1
663d31c4d9a15983eb2c3fc8,MTR_402,12/06/2022,-1
663d31c4d9a15983eb2c3fc9,MTR_402,12/07/2022,1
663d31c4d9a15983eb2c3fca,MTR_402,12/08/2022,-1
663d31c4d9a15983eb2c3fcb,MTR_402,12/09/2022,1
663d31c4d9a15983eb2c3fcc,MTR_402,12/10/2022,1
663d31c4d9a15983eb2c3fcd,MTR_402,12/11/2022,-1
663d31c4d9a15983eb2c3fce,MTR_402,12/12/2022,1
663d31c4d9a15983eb2c3fcf,MTR_402,12/14/2022,0
663d31c4d9a15983eb2c3fd0,MTR_402,12/16/2022,1
663d31c4d9a15983eb2c3fd1,MTR_402,12/17/2022,1
