_id,FOLIO_NUMBER,TERMINAL_PRODUCT_NUMBER,TANK_CODE,CLOSING_PHYSICAL
663e9561bbc41f1bb248562b,2022-04-24T00:00:00.000Z,1,TK-304,30846893
663e9561bbc41f1bb248562c,2022-04-25T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248562d,2022-04-26T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248562e,2022-04-27T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248562f,2022-04-28T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485630,2022-04-29T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485631,2022-04-30T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485632,2022-05-01T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485633,2022-05-02T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485634,2022-05-03T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485635,2022-05-04T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485636,2022-05-05T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485637,2022-05-06T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485638,2022-05-07T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485639,2022-05-08T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248563a,2022-05-09T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248563b,2022-05-10T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248563c,2022-05-11T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248563d,2022-05-12T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248563e,2022-05-13T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248563f,2022-05-14T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485640,2022-05-15T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485641,2022-05-16T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485642,2022-05-17T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485643,2022-05-18T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485644,2022-05-19T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485645,2022-05-20T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485646,2022-05-21T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485647,2022-05-22T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485648,2022-05-23T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485649,2022-05-24T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248564a,2022-05-25T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248564b,2022-05-26T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248564c,2022-05-27T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248564d,2022-05-28T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248564e,2022-05-29T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248564f,2022-05-30T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485650,2022-05-31T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485651,2022-06-01T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485652,2022-06-02T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485653,2022-06-03T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485654,2022-06-04T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485655,2022-06-05T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485656,2022-06-06T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485657,2022-06-07T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485658,2022-06-08T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485659,2022-06-09T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248565a,2022-06-10T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248565b,2022-06-11T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248565c,2022-06-12T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248565d,2022-06-13T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248565e,2022-06-14T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248565f,2022-06-15T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485660,2022-06-16T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485661,2022-06-17T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485662,2022-06-18T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485663,2022-06-19T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485664,2022-06-20T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485665,2022-06-21T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485666,2022-06-22T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485667,2022-06-23T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485668,2022-06-24T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485669,2022-06-25T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248566a,2022-06-26T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248566b,2022-06-27T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248566c,2022-06-28T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248566d,2022-06-29T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248566e,2022-06-30T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248566f,2022-07-01T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485670,2022-07-02T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485671,2022-07-03T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485672,2022-07-04T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485673,2022-07-05T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485674,2022-07-06T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485675,2022-07-07T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485676,2022-07-08T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485677,2022-07-09T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485678,2022-07-10T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485679,2022-07-11T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248567a,2022-07-12T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248567b,2022-07-13T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248567c,2022-07-14T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248567d,2022-07-15T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248567e,2022-07-16T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248567f,2022-07-17T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485680,2022-07-18T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485681,2022-07-19T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485682,2022-07-20T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485683,2022-07-21T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485684,2022-07-22T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485685,2022-07-23T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485686,2022-07-24T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485687,2022-07-25T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485688,2022-07-26T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485689,2022-07-27T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248568a,2022-07-28T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248568b,2022-07-29T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248568c,2022-07-30T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248568d,2022-07-31T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248568e,2022-08-01T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248568f,2022-08-02T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485690,2022-08-03T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485691,2022-08-04T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485692,2022-08-05T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485693,2022-08-06T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485694,2022-08-07T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485695,2022-08-08T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485696,2022-08-09T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485697,2022-08-10T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485698,2022-08-11T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb2485699,2022-08-12T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248569a,2022-08-13T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248569b,2022-08-14T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248569c,2022-08-15T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248569d,2022-08-16T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248569e,2022-08-17T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb248569f,2022-08-18T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856a0,2022-08-19T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856a1,2022-08-20T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856a2,2022-08-21T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856a3,2022-08-22T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856a4,2022-08-23T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856a5,2022-08-24T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856a6,2022-08-25T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856a7,2022-08-26T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856a8,2022-08-27T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856a9,2022-08-28T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856aa,2022-08-29T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856ab,2022-08-30T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856ac,2022-08-31T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856ad,2022-09-01T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856ae,2022-09-02T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856af,2022-09-03T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856b0,2022-09-04T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856b1,2022-09-05T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856b2,2022-09-06T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856b3,2022-09-07T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856b4,2022-09-08T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856b5,2022-09-09T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856b6,2022-09-10T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856b7,2022-09-11T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856b8,2022-09-12T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856b9,2022-09-13T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856ba,2022-09-14T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856bb,2022-09-15T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856bc,2022-09-16T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856bd,2022-09-17T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856be,2022-09-18T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856bf,2022-09-19T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856c0,2022-09-20T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856c1,2022-09-21T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856c2,2022-09-22T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856c3,2022-09-23T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856c4,2022-09-24T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856c5,2022-09-25T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856c6,2022-09-26T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856c7,2022-09-27T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856c8,2022-09-28T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856c9,2022-09-29T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856ca,2022-09-30T00:00:00.000Z,1,TK-304,29917225
663e9561bbc41f1bb24856cb,2022-10-01T00:00:00.000Z,1,TK-304,0
663e9561bbc41f1bb24856cc,2022-10-02T00:00:00.000Z,1,TK-304,0
663e9561bbc41f1bb24856cd,2022-10-03T00:00:00.000Z,1,TK-304,36923917
663e9561bbc41f1bb24856ce,2022-10-04T00:00:00.000Z,1,TK-304,36930591
663e9561bbc41f1bb24856cf,2022-10-05T00:00:00.000Z,1,TK-304,36051283
663e9561bbc41f1bb24856d0,2022-10-06T00:00:00.000Z,1,TK-304,34426358
663e9561bbc41f1bb24856d1,2022-10-07T00:00:00.000Z,1,TK-304,33549369
663e9561bbc41f1bb24856d2,2022-10-08T00:00:00.000Z,1,TK-304,31998495
663e9561bbc41f1bb24856d3,2022-10-09T00:00:00.000Z,1,TK-304,30138935
663e9561bbc41f1bb24856d4,2022-10-10T00:00:00.000Z,1,TK-304,29284023
663e9561bbc41f1bb24856d5,2022-10-11T00:00:00.000Z,1,TK-304,28462795
663e9561bbc41f1bb24856d6,2022-10-12T00:00:00.000Z,1,TK-304,27697900
663e9561bbc41f1bb24856d7,2022-10-13T00:00:00.000Z,1,TK-304,26825452
663e9561bbc41f1bb24856d8,2022-10-14T00:00:00.000Z,1,TK-304,26824905
663e9561bbc41f1bb24856d9,2022-10-15T00:00:00.000Z,1,TK-304,26832342
663e9561bbc41f1bb24856da,2022-10-16T00:00:00.000Z,1,TK-304,21199260
663e9561bbc41f1bb24856db,2022-10-17T00:00:00.000Z,1,TK-304,21198111
663e9561bbc41f1bb24856dc,2022-10-18T00:00:00.000Z,1,TK-304,21197163
663e9561bbc41f1bb24856dd,2022-10-19T00:00:00.000Z,1,TK-304,20320839
663e9561bbc41f1bb24856de,2022-10-20T00:00:00.000Z,1,TK-304,19504873
663e9561bbc41f1bb24856df,2022-10-21T00:00:00.000Z,1,TK-304,17763194
663e9561bbc41f1bb24856e0,2022-10-22T00:00:00.000Z,1,TK-304,14902855
663e9561bbc41f1bb24856e1,2022-10-23T00:00:00.000Z,1,TK-304,14146319
663e9561bbc41f1bb24856e2,2022-10-24T00:00:00.000Z,1,TK-304,14147260
663e9561bbc41f1bb24856e3,2022-10-25T00:00:00.000Z,1,TK-304,14148151
663e9561bbc41f1bb24856e4,2022-10-26T00:00:00.000Z,1,TK-304,17187816
663e9561bbc41f1bb24856e5,2022-10-27T00:00:00.000Z,1,TK-304,17189508
663e9561bbc41f1bb24856e6,2022-10-28T00:00:00.000Z,1,TK-304,17187894
663e9561bbc41f1bb24856e7,2022-10-29T00:00:00.000Z,1,TK-304,17186808
663e9561bbc41f1bb24856e8,2022-10-30T00:00:00.000Z,1,TK-304,16317222
663e9561bbc41f1bb24856e9,2022-10-31T00:00:00.000Z,1,TK-304,15189207
663e9561bbc41f1bb24856ea,2022-11-01T00:00:00.000Z,1,TK-304,13708280
663e9561bbc41f1bb24856eb,2022-11-02T00:00:00.000Z,1,TK-304,12811435
663e9561bbc41f1bb24856ec,2022-11-03T00:00:00.000Z,1,TK-304,11945924
663e9561bbc41f1bb24856ed,2022-11-04T00:00:00.000Z,1,TK-304,10556042
663e9561bbc41f1bb24856ee,2022-11-05T00:00:00.000Z,1,TK-304,5290344
663e9561bbc41f1bb24856ef,2022-11-06T00:00:00.000Z,1,TK-304,3260299
663e9561bbc41f1bb24856f0,2022-11-07T00:00:00.000Z,1,TK-304,2333331
663e9561bbc41f1bb24856f1,2022-11-08T00:00:00.000Z,1,TK-304,1901701
663e9561bbc41f1bb24856f2,2022-11-09T00:00:00.000Z,1,TK-304,1029423
663e9561bbc41f1bb24856f3,2022-11-10T00:00:00.000Z,1,TK-304,1029773
663e9561bbc41f1bb24856f4,2022-11-11T00:00:00.000Z,1,TK-304,1031512
663e9561bbc41f1bb24856f5,2022-11-12T00:00:00.000Z,1,TK-304,1030876
663e9561bbc41f1bb24856f6,2022-11-13T00:00:00.000Z,1,TK-304,1029967
663e9561bbc41f1bb24856f7,2022-11-14T00:00:00.000Z,1,TK-304,1030601
663e9561bbc41f1bb24856f8,2022-11-15T00:00:00.000Z,1,TK-304,1029109
663e9561bbc41f1bb24856f9,2022-11-16T00:00:00.000Z,1,TK-304,1029742
663e9561bbc41f1bb24856fa,2022-11-17T00:00:00.000Z,1,TK-304,1029969
663e9561bbc41f1bb24856fb,2022-11-18T00:00:00.000Z,1,TK-304,1032998
663e9561bbc41f1bb24856fc,2022-11-19T00:00:00.000Z,1,TK-304,1031555
663e9561bbc41f1bb24856fd,2022-11-20T00:00:00.000Z,1,TK-304,1032125
663e9561bbc41f1bb24856fe,2022-11-21T00:00:00.000Z,1,TK-304,15872644
663e9561bbc41f1bb24856ff,2022-11-22T00:00:00.000Z,1,TK-304,30812644
663e9561bbc41f1bb2485700,2022-11-23T00:00:00.000Z,1,TK-304,30806350
663e9561bbc41f1bb2485701,2022-11-24T00:00:00.000Z,1,TK-304,30325127
663e9561bbc41f1bb2485702,2022-11-25T00:00:00.000Z,1,TK-304,30861062
663e9561bbc41f1bb2485703,2022-11-26T00:00:00.000Z,1,TK-304,30864288
663e9561bbc41f1bb2485704,2022-11-27T00:00:00.000Z,1,TK-304,30864453
663e9561bbc41f1bb2485705,2022-11-28T00:00:00.000Z,1,TK-304,32119056
663e9561bbc41f1bb2485706,2022-11-29T00:00:00.000Z,1,TK-304,37412279
663e9561bbc41f1bb2485707,2022-11-30T00:00:00.000Z,1,TK-304,37382821
663e9561bbc41f1bb2485708,2022-12-01T00:00:00.000Z,1,TK-304,37382324
663e9561bbc41f1bb2485709,2022-12-02T00:00:00.000Z,1,TK-304,30740395
663e9561bbc41f1bb248570a,2022-12-03T00:00:00.000Z,1,TK-304,28896858
663e9561bbc41f1bb248570b,2022-12-04T00:00:00.000Z,1,TK-304,28507744
663e9561bbc41f1bb248570c,2022-12-05T00:00:00.000Z,1,TK-304,8334316
663e9561bbc41f1bb248570d,2022-12-06T00:00:00.000Z,1,TK-304,480089
663e9561bbc41f1bb248570e,2022-12-07T00:00:00.000Z,1,TK-304,5772127
663e9561bbc41f1bb248570f,2022-12-08T00:00:00.000Z,1,TK-304,12164190
663e9561bbc41f1bb2485710,2022-12-09T00:00:00.000Z,1,TK-304,12164899
663e9561bbc41f1bb2485711,2022-12-10T00:00:00.000Z,1,TK-304,12163191
663e9561bbc41f1bb2485712,2022-12-11T00:00:00.000Z,1,TK-304,12163158
663e9561bbc41f1bb2485713,2022-12-12T00:00:00.000Z,1,TK-304,12161581
663e9561bbc41f1bb2485714,2022-12-13T00:00:00.000Z,1,TK-304,12149981
663e9561bbc41f1bb2485715,2022-12-14T00:00:00.000Z,1,TK-304,12152565
663e9561bbc41f1bb2485716,2022-12-15T00:00:00.000Z,1,TK-304,12157828
663e9561bbc41f1bb2485717,2022-12-16T00:00:00.000Z,1,TK-304,15257925
663e9561bbc41f1bb2485718,2022-12-17T00:00:00.000Z,1,TK-304,15544550
663e9561bbc41f1bb2485719,2022-12-18T00:00:00.000Z,1,TK-304,17380610
663e9561bbc41f1bb248571a,2022-12-19T00:00:00.000Z,1,TK-304,24947034
663e9561bbc41f1bb248571b,2022-12-20T00:00:00.000Z,1,TK-304,24943083
663e9561bbc41f1bb248571c,2022-12-21T00:00:00.000Z,1,TK-304,24944021
663e9561bbc41f1bb248571d,2022-12-22T00:00:00.000Z,1,TK-304,24940625
663e9561bbc41f1bb248571e,2022-12-23T00:00:00.000Z,1,TK-304,24941301
663e9561bbc41f1bb248571f,2022-12-24T00:00:00.000Z,1,TK-304,24943544
663e9561bbc41f1bb2485720,2022-12-25T00:00:00.000Z,1,TK-304,25919256
663e9561bbc41f1bb2485721,2022-12-26T00:00:00.000Z,1,TK-304,31462181
663e9561bbc41f1bb2485722,2022-12-27T00:00:00.000Z,1,TK-304,33746505
663e9561bbc41f1bb2485723,2022-12-28T00:00:00.000Z,1,TK-304,37149683
663e9561bbc41f1bb2485724,2022-12-29T00:00:00.000Z,1,TK-304,37665248
663e9561bbc41f1bb2485725,2022-12-30T00:00:00.000Z,1,TK-304,37669082
663e9561bbc41f1bb2485726,2022-12-31T00:00:00.000Z,1,TK-304,37664376
663e9561bbc41f1bb2485727,2023-01-01T00:00:00.000Z,1,TK-304,37666230
663e9561bbc41f1bb2485728,2023-01-02T00:00:00.000Z,1,TK-304,31316191
663e9561bbc41f1bb2485729,2023-01-03T00:00:00.000Z,1,TK-304,36971912
663e9561bbc41f1bb248572a,2023-01-04T00:00:00.000Z,1,TK-304,37506129
663e9561bbc41f1bb248572b,2023-01-05T00:00:00.000Z,1,TK-304,37505997
663e9561bbc41f1bb248572c,2023-01-06T00:00:00.000Z,1,TK-304,37505149
663e9561bbc41f1bb248572d,2023-01-07T00:00:00.000Z,1,TK-304,37506962
663e9561bbc41f1bb248572e,2023-01-08T00:00:00.000Z,1,TK-304,37670146
663e9561bbc41f1bb248572f,2023-01-09T00:00:00.000Z,1,TK-304,37668903
663e9561bbc41f1bb2485730,2023-01-10T00:00:00.000Z,1,TK-304,37668069
663e9561bbc41f1bb2485731,2023-01-11T00:00:00.000Z,1,TK-304,31245450
663e9561bbc41f1bb2485732,2023-01-12T00:00:00.000Z,1,TK-304,31245607
663e9561bbc41f1bb2485733,2023-01-13T00:00:00.000Z,1,TK-304,36939612
663e9561bbc41f1bb2485734,2023-01-14T00:00:00.000Z,1,TK-304,37469599
663e9561bbc41f1bb2485735,2023-01-15T00:00:00.000Z,1,TK-304,37466816
663e9561bbc41f1bb2485736,2023-01-16T00:00:00.000Z,1,TK-304,37467854
663e9561bbc41f1bb2485737,2023-01-17T00:00:00.000Z,1,TK-304,37468464
663e9561bbc41f1bb2485738,2023-01-18T00:00:00.000Z,1,TK-304,37466801
663e9561bbc41f1bb2485739,2023-01-19T00:00:00.000Z,1,TK-304,37467091
663e9561bbc41f1bb248573a,2023-01-20T00:00:00.000Z,1,TK-304,37465420
663e9561bbc41f1bb248573b,2023-01-21T00:00:00.000Z,1,TK-304,37466865
663e9561bbc41f1bb248573c,2023-01-22T00:00:00.000Z,1,TK-304,37466366
663e9561bbc41f1bb248573d,2023-01-23T00:00:00.000Z,1,TK-304,37466259
663e9561bbc41f1bb248573e,2023-01-24T00:00:00.000Z,1,TK-304,33260677
663e9561bbc41f1bb248573f,2023-01-25T00:00:00.000Z,1,TK-304,26692113
663e9561bbc41f1bb2485740,2023-01-26T00:00:00.000Z,1,TK-304,26690153
663e9561bbc41f1bb2485741,2023-01-27T00:00:00.000Z,1,TK-304,26687835
663e9561bbc41f1bb2485742,2023-01-28T00:00:00.000Z,1,TK-304,27404872
663e9561bbc41f1bb2485743,2023-01-29T00:00:00.000Z,1,TK-304,29026788
663e9561bbc41f1bb2485744,2023-01-30T00:00:00.000Z,1,TK-304,29025443
663e9561bbc41f1bb2485745,2023-01-31T00:00:00.000Z,1,TK-304,29025140
663e9561bbc41f1bb2485746,2023-02-01T00:00:00.000Z,1,TK-304,29027360
663e9561bbc41f1bb2485747,2023-02-02T00:00:00.000Z,1,TK-304,29027042
663e9561bbc41f1bb2485748,2023-02-03T00:00:00.000Z,1,TK-304,29042265
663e9561bbc41f1bb2485749,2023-02-04T00:00:00.000Z,1,TK-304,29039345
663e9561bbc41f1bb248574a,2023-02-05T00:00:00.000Z,1,TK-304,18774928
663e9561bbc41f1bb248574b,2023-02-06T00:00:00.000Z,1,TK-304,17161334
663e9561bbc41f1bb248574c,2023-02-07T00:00:00.000Z,1,TK-304,17160771
663e9561bbc41f1bb248574d,2023-02-08T00:00:00.000Z,1,TK-304,17162955
663e9561bbc41f1bb248574e,2023-02-09T00:00:00.000Z,1,TK-304,17160835
663e9561bbc41f1bb248574f,2023-02-10T00:00:00.000Z,1,TK-304,12846556
663e9561bbc41f1bb2485750,2023-02-11T00:00:00.000Z,1,TK-304,12849477
663e9561bbc41f1bb2485751,2023-02-12T00:00:00.000Z,1,TK-304,12850202
663e9561bbc41f1bb2485752,2023-02-13T00:00:00.000Z,1,TK-304,12849885
663e9561bbc41f1bb2485753,2023-02-14T00:00:00.000Z,1,TK-304,14597487
663e9561bbc41f1bb2485754,2023-02-15T00:00:00.000Z,1,TK-304,16745087
663e9561bbc41f1bb2485755,2023-02-16T00:00:00.000Z,1,TK-304,32110641
663e9561bbc41f1bb2485756,2023-02-17T00:00:00.000Z,1,TK-304,32101429
663e9561bbc41f1bb2485757,2023-02-18T00:00:00.000Z,1,TK-304,32945046
663e9561bbc41f1bb2485758,2023-02-19T00:00:00.000Z,1,TK-304,34138924
663e9561bbc41f1bb2485759,2023-02-20T00:00:00.000Z,1,TK-304,34131677
663e9561bbc41f1bb248575a,2023-02-21T00:00:00.000Z,1,TK-304,34128481
663e9561bbc41f1bb248575b,2023-02-22T00:00:00.000Z,1,TK-304,34134249
663e9561bbc41f1bb248575c,2023-02-23T00:00:00.000Z,1,TK-304,34136769
663e9561bbc41f1bb248575d,2023-02-24T00:00:00.000Z,1,TK-304,34132894
663e9561bbc41f1bb248575e,2023-02-25T00:00:00.000Z,1,TK-304,34134561
663e9561bbc41f1bb248575f,2023-02-26T00:00:00.000Z,1,TK-304,34135530
663e9561bbc41f1bb2485760,2023-02-27T00:00:00.000Z,1,TK-304,35060770
663e9561bbc41f1bb2485761,2023-02-28T00:00:00.000Z,1,TK-304,37540628
663e9561bbc41f1bb2485762,2023-03-01T00:00:00.000Z,1,TK-304,37537805
663e9561bbc41f1bb2485763,2023-03-02T00:00:00.000Z,1,TK-304,37537718
663e9561bbc41f1bb2485764,2023-03-03T00:00:00.000Z,1,TK-304,37533009
