_id,FOLIO_NUMBER,CUSTOMER_NUMBER,TERMINAL_PRODUCT_NUMBER,ORDERED_QUANTITY
6638b175bd5ca0cb694dc00e,2022-05-26T00:00:00.000Z,6,7,235000
6638b175bd5ca0cb694dc00f,2022-05-26T00:00:00.000Z,7,4,5000
6638b175bd5ca0cb694dc010,2022-05-26T00:00:00.000Z,7,7,144000
6638b175bd5ca0cb694dc011,2022-05-26T00:00:00.000Z,8,4,35000
6638b175bd5ca0cb694dc012,2022-05-26T00:00:00.000Z,8,7,599000
6638b175bd5ca0cb694dc013,2022-05-26T00:00:00.000Z,8,10,63350
6638b175bd5ca0cb694dc014,2022-05-26T00:00:00.000Z,8,11,10500
6638b175bd5ca0cb694dc015,2022-05-26T00:00:00.000Z,9,4,94200
6638b175bd5ca0cb694dc016,2022-05-26T00:00:00.000Z,9,7,140000
6638b175bd5ca0cb694dc017,2022-05-26T00:00:00.000Z,12,4,34000
6638b175bd5ca0cb694dc018,2022-05-26T00:00:00.000Z,12,7,274000
6638b175bd5ca0cb694dc019,2022-05-26T00:00:00.000Z,13,4,2000
6638b175bd5ca0cb694dc01a,2022-05-26T00:00:00.000Z,13,7,87000
6638b175bd5ca0cb694dc01b,2022-05-26T00:00:00.000Z,14,4,10000
6638b175bd5ca0cb694dc01c,2022-05-26T00:00:00.000Z,14,7,56000
6638b175bd5ca0cb694dc01d,2022-05-26T00:00:00.000Z,15,7,33000
6638b175bd5ca0cb694dc01e,2022-05-27T00:00:00.000Z,3,4,245100
6638b175bd5ca0cb694dc01f,2022-05-27T00:00:00.000Z,3,7,1432200
6638b175bd5ca0cb694dc020,2022-05-27T00:00:00.000Z,5,4,25000
6638b175bd5ca0cb694dc021,2022-05-27T00:00:00.000Z,5,7,282000
6638b175bd5ca0cb694dc022,2022-05-27T00:00:00.000Z,5,12,46750
6638b175bd5ca0cb694dc023,2022-05-27T00:00:00.000Z,5,13,3750
6638b175bd5ca0cb694dc024,2022-05-27T00:00:00.000Z,6,4,16000
6638b175bd5ca0cb694dc025,2022-05-27T00:00:00.000Z,6,7,139000
6638b175bd5ca0cb694dc026,2022-05-27T00:00:00.000Z,7,4,40000
6638b175bd5ca0cb694dc027,2022-05-27T00:00:00.000Z,7,7,200100
6638b175bd5ca0cb694dc028,2022-05-27T00:00:00.000Z,8,4,42000
6638b175bd5ca0cb694dc029,2022-05-27T00:00:00.000Z,8,7,607000
6638b175bd5ca0cb694dc02a,2022-05-27T00:00:00.000Z,8,10,49050
6638b175bd5ca0cb694dc02b,2022-05-27T00:00:00.000Z,8,11,12600
6638b175bd5ca0cb694dc02c,2022-05-27T00:00:00.000Z,9,4,153000
6638b175bd5ca0cb694dc02d,2022-05-27T00:00:00.000Z,9,7,214000
6638b175bd5ca0cb694dc02e,2022-05-27T00:00:00.000Z,12,4,65000
6638b175bd5ca0cb694dc02f,2022-05-27T00:00:00.000Z,12,7,323100
6638b175bd5ca0cb694dc030,2022-05-27T00:00:00.000Z,13,4,38000
6638b175bd5ca0cb694dc031,2022-05-27T00:00:00.000Z,13,7,109000
6638b175bd5ca0cb694dc032,2022-05-27T00:00:00.000Z,14,4,9000
6638b175bd5ca0cb694dc033,2022-05-27T00:00:00.000Z,14,7,57000
6638b175bd5ca0cb694dc034,2022-05-27T00:00:00.000Z,15,4,3000
6638b175bd5ca0cb694dc035,2022-05-27T00:00:00.000Z,15,7,30000
6638b175bd5ca0cb694dc036,2022-05-28T00:00:00.000Z,3,4,131100
6638b175bd5ca0cb694dc037,2022-05-28T00:00:00.000Z,3,7,1259000
6638b175bd5ca0cb694dc038,2022-05-28T00:00:00.000Z,5,4,6000
6638b175bd5ca0cb694dc039,2022-05-28T00:00:00.000Z,5,7,128000
6638b175bd5ca0cb694dc03a,2022-05-28T00:00:00.000Z,5,12,23750
6638b175bd5ca0cb694dc03b,2022-05-28T00:00:00.000Z,5,13,900
6638b175bd5ca0cb694dc03c,2022-05-28T00:00:00.000Z,6,4,11000
6638b175bd5ca0cb694dc03d,2022-05-28T00:00:00.000Z,6,7,143000
6638b175bd5ca0cb694dc03e,2022-05-28T00:00:00.000Z,8,4,44000
6638b175bd5ca0cb694dc03f,2022-05-28T00:00:00.000Z,8,7,550000
6638b175bd5ca0cb694dc040,2022-05-28T00:00:00.000Z,8,10,55000
6638b175bd5ca0cb694dc041,2022-05-28T00:00:00.000Z,8,11,13200
6638b175bd5ca0cb694dc042,2022-05-28T00:00:00.000Z,9,4,7000
6638b175bd5ca0cb694dc043,2022-05-28T00:00:00.000Z,9,7,143000
6638b175bd5ca0cb694dc044,2022-05-28T00:00:00.000Z,12,4,25000
6638b175bd5ca0cb694dc045,2022-05-28T00:00:00.000Z,12,7,25000
6638b175bd5ca0cb694dc046,2022-05-28T00:00:00.000Z,13,4,3000
6638b175bd5ca0cb694dc047,2022-05-28T00:00:00.000Z,13,7,60000
6638b175bd5ca0cb694dc048,2022-05-28T00:00:00.000Z,14,4,10000
6638b175bd5ca0cb694dc049,2022-05-28T00:00:00.000Z,14,7,109100
6638b175bd5ca0cb694dc04a,2022-05-28T00:00:00.000Z,15,4,14000
6638b175bd5ca0cb694dc04b,2022-05-28T00:00:00.000Z,15,7,63000
6638b175bd5ca0cb694dc04c,2022-05-29T00:00:00.000Z,3,4,64100
6638b175bd5ca0cb694dc04d,2022-05-29T00:00:00.000Z,3,7,33000
6638b175bd5ca0cb694dc04e,2022-05-30T00:00:00.000Z,3,4,293300
6638b175bd5ca0cb694dc04f,2022-05-30T00:00:00.000Z,3,7,1312000
6638b175bd5ca0cb694dc050,2022-05-30T00:00:00.000Z,5,4,12000
6638b175bd5ca0cb694dc051,2022-05-30T00:00:00.000Z,5,7,366000
6638b175bd5ca0cb694dc052,2022-05-30T00:00:00.000Z,5,12,21000
6638b175bd5ca0cb694dc053,2022-05-30T00:00:00.000Z,5,13,1800
6638b175bd5ca0cb694dc054,2022-05-30T00:00:00.000Z,6,4,45000
6638b175bd5ca0cb694dc055,2022-05-30T00:00:00.000Z,6,7,153000
6638b175bd5ca0cb694dc056,2022-05-30T00:00:00.000Z,7,4,48000
6638b175bd5ca0cb694dc057,2022-05-30T00:00:00.000Z,7,7,128000
6638b175bd5ca0cb694dc058,2022-05-30T00:00:00.000Z,8,4,65200
6638b175bd5ca0cb694dc059,2022-05-30T00:00:00.000Z,8,7,640500
6638b175bd5ca0cb694dc05a,2022-05-30T00:00:00.000Z,8,10,63350
6638b175bd5ca0cb694dc05b,2022-05-30T00:00:00.000Z,8,11,19080
6638b175bd5ca0cb694dc05c,2022-05-30T00:00:00.000Z,9,4,81100
6638b175bd5ca0cb694dc05d,2022-05-30T00:00:00.000Z,9,7,399100
6638b175bd5ca0cb694dc05e,2022-05-30T00:00:00.000Z,12,4,8000
6638b175bd5ca0cb694dc05f,2022-05-30T00:00:00.000Z,12,7,134000
6638b175bd5ca0cb694dc060,2022-05-30T00:00:00.000Z,13,4,5000
6638b175bd5ca0cb694dc061,2022-05-30T00:00:00.000Z,13,7,65100
6638b175bd5ca0cb694dc062,2022-05-30T00:00:00.000Z,14,4,14000
6638b175bd5ca0cb694dc063,2022-05-30T00:00:00.000Z,14,7,19000
6638b175bd5ca0cb694dc064,2022-05-30T00:00:00.000Z,15,4,5000
6638b175bd5ca0cb694dc065,2022-05-30T00:00:00.000Z,15,7,123100
6638b175bd5ca0cb694dc066,2022-05-31T00:00:00.000Z,3,4,104000
6638b175bd5ca0cb694dc067,2022-05-31T00:00:00.000Z,3,7,984100
6638b175bd5ca0cb694dc068,2022-05-31T00:00:00.000Z,5,4,49000
6638b175bd5ca0cb694dc069,2022-05-31T00:00:00.000Z,5,7,217000
6638b175bd5ca0cb694dc06a,2022-05-31T00:00:00.000Z,5,12,29250
6638b175bd5ca0cb694dc06b,2022-05-31T00:00:00.000Z,5,13,2550
6638b175bd5ca0cb694dc06c,2022-05-31T00:00:00.000Z,6,4,52000
6638b175bd5ca0cb694dc06d,2022-05-31T00:00:00.000Z,6,7,97000
6638b175bd5ca0cb694dc06e,2022-05-31T00:00:00.000Z,7,4,18000
6638b175bd5ca0cb694dc06f,2022-05-31T00:00:00.000Z,7,7,33000
6638b175bd5ca0cb694dc070,2022-05-31T00:00:00.000Z,8,4,33000
6638b175bd5ca0cb694dc071,2022-05-31T00:00:00.000Z,8,7,602200
6638b175bd5ca0cb694dc072,2022-05-31T00:00:00.000Z,8,10,61000
6638b175bd5ca0cb694dc073,2022-05-31T00:00:00.000Z,8,11,9900
6638b175bd5ca0cb694dc074,2022-05-31T00:00:00.000Z,9,4,98000
6638b175bd5ca0cb694dc075,2022-05-31T00:00:00.000Z,9,7,421500
6638b175bd5ca0cb694dc076,2022-05-31T00:00:00.000Z,12,4,3000
6638b175bd5ca0cb694dc077,2022-05-31T00:00:00.000Z,12,7,8000
6638b175bd5ca0cb694dc078,2022-05-31T00:00:00.000Z,13,7,15100
6638b175bd5ca0cb694dc079,2022-05-31T00:00:00.000Z,15,4,2000
6638b175bd5ca0cb694dc07a,2022-05-31T00:00:00.000Z,15,7,125100
6638b175bd5ca0cb694dc07b,2022-06-01T00:00:00.000Z,3,4,395200
6638b175bd5ca0cb694dc07c,2022-06-01T00:00:00.000Z,3,7,1474300
6638b175bd5ca0cb694dc07d,2022-06-01T00:00:00.000Z,5,4,60000
6638b175bd5ca0cb694dc07e,2022-06-01T00:00:00.000Z,5,7,207000
6638b175bd5ca0cb694dc07f,2022-06-01T00:00:00.000Z,5,12,15750
6638b175bd5ca0cb694dc080,2022-06-01T00:00:00.000Z,5,13,450
6638b175bd5ca0cb694dc081,2022-06-01T00:00:00.000Z,6,4,49000
6638b175bd5ca0cb694dc082,2022-06-01T00:00:00.000Z,6,7,129000
6638b175bd5ca0cb694dc083,2022-06-01T00:00:00.000Z,7,4,103000
6638b175bd5ca0cb694dc084,2022-06-01T00:00:00.000Z,7,7,254000
6638b175bd5ca0cb694dc085,2022-06-01T00:00:00.000Z,8,4,55000
6638b175bd5ca0cb694dc086,2022-06-01T00:00:00.000Z,8,7,429300
6638b175bd5ca0cb694dc087,2022-06-01T00:00:00.000Z,8,10,42910
6638b175bd5ca0cb694dc088,2022-06-01T00:00:00.000Z,8,11,16500
6638b175bd5ca0cb694dc089,2022-06-01T00:00:00.000Z,9,4,132000
6638b175bd5ca0cb694dc08a,2022-06-01T00:00:00.000Z,9,7,248100
6638b175bd5ca0cb694dc08b,2022-06-01T00:00:00.000Z,12,4,37000
6638b175bd5ca0cb694dc08c,2022-06-01T00:00:00.000Z,12,7,563100
6638b175bd5ca0cb694dc08d,2022-06-01T00:00:00.000Z,13,4,8000
6638b175bd5ca0cb694dc08e,2022-06-01T00:00:00.000Z,13,7,178100
6638b175bd5ca0cb694dc08f,2022-06-01T00:00:00.000Z,14,4,79000
6638b175bd5ca0cb694dc090,2022-06-01T00:00:00.000Z,15,4,2100
6638b175bd5ca0cb694dc091,2022-06-01T00:00:00.000Z,15,7,215000
6638b175bd5ca0cb694dc092,2022-06-01T00:00:00.000Z,17,4,25000
6638b175bd5ca0cb694dc093,2022-06-01T00:00:00.000Z,17,7,112000
6638b175bd5ca0cb694dc094,2022-06-02T00:00:00.000Z,3,4,438400
6638b175bd5ca0cb694dc095,2022-06-02T00:00:00.000Z,3,7,1393600
6638b175bd5ca0cb694dc096,2022-06-02T00:00:00.000Z,5,4,20000
6638b175bd5ca0cb694dc097,2022-06-02T00:00:00.000Z,5,7,316000
6638b175bd5ca0cb694dc098,2022-06-02T00:00:00.000Z,5,12,32000
6638b175bd5ca0cb694dc099,2022-06-02T00:00:00.000Z,5,13,3000
6638b175bd5ca0cb694dc09a,2022-06-02T00:00:00.000Z,6,4,4000
6638b175bd5ca0cb694dc09b,2022-06-02T00:00:00.000Z,6,7,169100
6638b175bd5ca0cb694dc09c,2022-06-02T00:00:00.000Z,7,7,33200
6638b175bd5ca0cb694dc09d,2022-06-02T00:00:00.000Z,8,4,37160
6638b175bd5ca0cb694dc09e,2022-06-02T00:00:00.000Z,8,7,578100
6638b175bd5ca0cb694dc09f,2022-06-02T00:00:00.000Z,8,10,51100
6638b175bd5ca0cb694dc0a0,2022-06-02T00:00:00.000Z,8,11,11100
6638b175bd5ca0cb694dc0a1,2022-06-02T00:00:00.000Z,9,4,79000
6638b175bd5ca0cb694dc0a2,2022-06-02T00:00:00.000Z,9,7,204000
6638b175bd5ca0cb694dc0a3,2022-06-02T00:00:00.000Z,12,4,29000
6638b175bd5ca0cb694dc0a4,2022-06-02T00:00:00.000Z,12,7,567100
6638b175bd5ca0cb694dc0a5,2022-06-02T00:00:00.000Z,13,4,8000
6638b175bd5ca0cb694dc0a6,2022-06-02T00:00:00.000Z,13,7,144000
6638b175bd5ca0cb694dc0a7,2022-06-02T00:00:00.000Z,14,4,36000
6638b175bd5ca0cb694dc0a8,2022-06-02T00:00:00.000Z,15,4,2000
6638b175bd5ca0cb694dc0a9,2022-06-02T00:00:00.000Z,15,7,136000
6638b175bd5ca0cb694dc0aa,2022-06-03T00:00:00.000Z,3,4,267300
6638b175bd5ca0cb694dc0ab,2022-06-03T00:00:00.000Z,3,7,1589100
6638b175bd5ca0cb694dc0ac,2022-06-03T00:00:00.000Z,5,4,18000
6638b175bd5ca0cb694dc0ad,2022-06-03T00:00:00.000Z,5,7,355000
6638b175bd5ca0cb694dc0ae,2022-06-03T00:00:00.000Z,5,12,36750
6638b175bd5ca0cb694dc0af,2022-06-03T00:00:00.000Z,5,13,2700
6638b175bd5ca0cb694dc0b0,2022-06-03T00:00:00.000Z,6,4,30000
6638b175bd5ca0cb694dc0b1,2022-06-03T00:00:00.000Z,6,7,116000
6638b175bd5ca0cb694dc0b2,2022-06-03T00:00:00.000Z,7,4,30000
6638b175bd5ca0cb694dc0b3,2022-06-03T00:00:00.000Z,7,7,121000
6638b175bd5ca0cb694dc0b4,2022-06-03T00:00:00.000Z,8,4,64000
6638b175bd5ca0cb694dc0b5,2022-06-03T00:00:00.000Z,8,7,896200
6638b175bd5ca0cb694dc0b6,2022-06-03T00:00:00.000Z,8,10,78470
6638b175bd5ca0cb694dc0b7,2022-06-03T00:00:00.000Z,8,11,19200
6638b175bd5ca0cb694dc0b8,2022-06-03T00:00:00.000Z,9,4,87000
6638b175bd5ca0cb694dc0b9,2022-06-03T00:00:00.000Z,9,7,279000
6638b175bd5ca0cb694dc0ba,2022-06-03T00:00:00.000Z,12,4,32000
6638b175bd5ca0cb694dc0bb,2022-06-03T00:00:00.000Z,12,7,404000
6638b175bd5ca0cb694dc0bc,2022-06-03T00:00:00.000Z,13,4,13000
6638b175bd5ca0cb694dc0bd,2022-06-03T00:00:00.000Z,13,7,396000
6638b175bd5ca0cb694dc0be,2022-06-03T00:00:00.000Z,14,4,33000
6638b175bd5ca0cb694dc0bf,2022-06-03T00:00:00.000Z,15,4,2000
6638b175bd5ca0cb694dc0c0,2022-06-03T00:00:00.000Z,15,7,93000
6638b175bd5ca0cb694dc0c1,2022-06-04T00:00:00.000Z,3,4,174500
6638b175bd5ca0cb694dc0c2,2022-06-04T00:00:00.000Z,3,7,1308400
6638b175bd5ca0cb694dc0c3,2022-06-04T00:00:00.000Z,5,4,52000
6638b175bd5ca0cb694dc0c4,2022-06-04T00:00:00.000Z,5,7,206000
6638b175bd5ca0cb694dc0c5,2022-06-04T00:00:00.000Z,5,12,43500
6638b175bd5ca0cb694dc0c6,2022-06-04T00:00:00.000Z,5,13,2700
6638b175bd5ca0cb694dc0c7,2022-06-04T00:00:00.000Z,6,4,6000
6638b175bd5ca0cb694dc0c8,2022-06-04T00:00:00.000Z,6,7,128000
6638b175bd5ca0cb694dc0c9,2022-06-04T00:00:00.000Z,8,4,52000
6638b175bd5ca0cb694dc0ca,2022-06-04T00:00:00.000Z,8,7,596000
6638b175bd5ca0cb694dc0cb,2022-06-04T00:00:00.000Z,8,10,58800
6638b175bd5ca0cb694dc0cc,2022-06-04T00:00:00.000Z,8,11,14400
6638b175bd5ca0cb694dc0cd,2022-06-04T00:00:00.000Z,9,4,6000
6638b175bd5ca0cb694dc0ce,2022-06-04T00:00:00.000Z,9,7,131000
6638b175bd5ca0cb694dc0cf,2022-06-04T00:00:00.000Z,12,4,3000
6638b175bd5ca0cb694dc0d0,2022-06-04T00:00:00.000Z,12,7,59000
6638b175bd5ca0cb694dc0d1,2022-06-04T00:00:00.000Z,13,4,4000
6638b175bd5ca0cb694dc0d2,2022-06-04T00:00:00.000Z,13,7,231000
6638b175bd5ca0cb694dc0d3,2022-06-04T00:00:00.000Z,15,7,66000
6638b175bd5ca0cb694dc0d4,2022-06-04T00:00:00.000Z,17,4,23000
6638b175bd5ca0cb694dc0d5,2022-06-04T00:00:00.000Z,17,7,194000
6638b175bd5ca0cb694dc0d6,2022-06-05T00:00:00.000Z,3,4,127300
6638b175bd5ca0cb694dc0d7,2022-06-05T00:00:00.000Z,15,7,32000
6638b175bd5ca0cb694dc0d8,2022-06-06T00:00:00.000Z,3,4,332600
6638b175bd5ca0cb694dc0d9,2022-06-06T00:00:00.000Z,3,7,1912350
6638b175bd5ca0cb694dc0da,2022-06-06T00:00:00.000Z,5,4,74000
6638b175bd5ca0cb694dc0db,2022-06-06T00:00:00.000Z,5,7,226000
6638b175bd5ca0cb694dc0dc,2022-06-06T00:00:00.000Z,5,12,29000
6638b175bd5ca0cb694dc0dd,2022-06-06T00:00:00.000Z,5,13,7650
6638b175bd5ca0cb694dc0de,2022-06-06T00:00:00.000Z,6,4,39000
6638b175bd5ca0cb694dc0df,2022-06-06T00:00:00.000Z,6,7,171000
6638b175bd5ca0cb694dc0e0,2022-06-06T00:00:00.000Z,7,4,18000
6638b175bd5ca0cb694dc0e1,2022-06-06T00:00:00.000Z,7,7,112000
6638b175bd5ca0cb694dc0e2,2022-06-06T00:00:00.000Z,8,4,22000
6638b175bd5ca0cb694dc0e3,2022-06-06T00:00:00.000Z,8,7,275000
6638b175bd5ca0cb694dc0e4,2022-06-06T00:00:00.000Z,8,10,30650
6638b175bd5ca0cb694dc0e5,2022-06-06T00:00:00.000Z,8,11,6600
6638b175bd5ca0cb694dc0e6,2022-06-06T00:00:00.000Z,9,4,74000
6638b175bd5ca0cb694dc0e7,2022-06-06T00:00:00.000Z,9,7,541000
6638b175bd5ca0cb694dc0e8,2022-06-06T00:00:00.000Z,12,4,43000
6638b175bd5ca0cb694dc0e9,2022-06-06T00:00:00.000Z,12,7,446000
6638b175bd5ca0cb694dc0ea,2022-06-06T00:00:00.000Z,13,4,10000
6638b175bd5ca0cb694dc0eb,2022-06-06T00:00:00.000Z,13,7,202000
6638b175bd5ca0cb694dc0ec,2022-06-06T00:00:00.000Z,14,4,66000
6638b175bd5ca0cb694dc0ed,2022-06-06T00:00:00.000Z,15,4,22000
6638b175bd5ca0cb694dc0ee,2022-06-06T00:00:00.000Z,15,7,162000
6638b175bd5ca0cb694dc0ef,2022-06-07T00:00:00.000Z,3,4,258200
6638b175bd5ca0cb694dc0f0,2022-06-07T00:00:00.000Z,3,7,1453000
6638b175bd5ca0cb694dc0f1,2022-06-07T00:00:00.000Z,5,4,45000
6638b175bd5ca0cb694dc0f2,2022-06-07T00:00:00.000Z,5,7,479000
6638b175bd5ca0cb694dc0f3,2022-06-07T00:00:00.000Z,5,12,35000
6638b175bd5ca0cb694dc0f4,2022-06-07T00:00:00.000Z,5,13,6750
6638b175bd5ca0cb694dc0f5,2022-06-07T00:00:00.000Z,6,4,9000
6638b175bd5ca0cb694dc0f6,2022-06-07T00:00:00.000Z,6,7,262200
6638b175bd5ca0cb694dc0f7,2022-06-07T00:00:00.000Z,7,4,51000
6638b175bd5ca0cb694dc0f8,2022-06-07T00:00:00.000Z,7,7,439100
6638b175bd5ca0cb694dc0f9,2022-06-07T00:00:00.000Z,8,4,51000
6638b175bd5ca0cb694dc0fa,2022-06-07T00:00:00.000Z,8,7,856120
6638b175bd5ca0cb694dc0fb,2022-06-07T00:00:00.000Z,8,10,77250
6638b175bd5ca0cb694dc0fc,2022-06-07T00:00:00.000Z,8,11,15300
6638b175bd5ca0cb694dc0fd,2022-06-07T00:00:00.000Z,9,4,69000
6638b175bd5ca0cb694dc0fe,2022-06-07T00:00:00.000Z,9,7,366000
6638b175bd5ca0cb694dc0ff,2022-06-07T00:00:00.000Z,12,4,24000
6638b175bd5ca0cb694dc100,2022-06-07T00:00:00.000Z,12,7,170000
6638b175bd5ca0cb694dc101,2022-06-07T00:00:00.000Z,13,4,3000
6638b175bd5ca0cb694dc102,2022-06-07T00:00:00.000Z,13,7,111000
6638b175bd5ca0cb694dc103,2022-06-07T00:00:00.000Z,14,4,33000
6638b175bd5ca0cb694dc104,2022-06-07T00:00:00.000Z,15,4,2000
6638b175bd5ca0cb694dc105,2022-06-07T00:00:00.000Z,15,7,73000
6638b175bd5ca0cb694dc106,2022-06-08T00:00:00.000Z,3,4,298200
6638b175bd5ca0cb694dc107,2022-06-08T00:00:00.000Z,3,7,1600200
6638b175bd5ca0cb694dc108,2022-06-08T00:00:00.000Z,5,4,92000
6638b175bd5ca0cb694dc109,2022-06-08T00:00:00.000Z,5,7,473000
6638b175bd5ca0cb694dc10a,2022-06-08T00:00:00.000Z,5,12,45000
6638b175bd5ca0cb694dc10b,2022-06-08T00:00:00.000Z,5,13,12900
6638b175bd5ca0cb694dc10c,2022-06-08T00:00:00.000Z,6,4,4000
6638b175bd5ca0cb694dc10d,2022-06-08T00:00:00.000Z,6,7,41100
6638b175bd5ca0cb694dc10e,2022-06-08T00:00:00.000Z,7,4,49000
6638b175bd5ca0cb694dc10f,2022-06-08T00:00:00.000Z,7,7,227100
6638b175bd5ca0cb694dc110,2022-06-08T00:00:00.000Z,8,4,44000
6638b175bd5ca0cb694dc111,2022-06-08T00:00:00.000Z,8,7,609000
6638b175bd5ca0cb694dc112,2022-06-08T00:00:00.000Z,8,10,54800
6638b175bd5ca0cb694dc113,2022-06-08T00:00:00.000Z,8,11,11700
6638b175bd5ca0cb694dc114,2022-06-08T00:00:00.000Z,9,4,9000
6638b175bd5ca0cb694dc115,2022-06-08T00:00:00.000Z,9,7,84000
6638b175bd5ca0cb694dc116,2022-06-08T00:00:00.000Z,12,4,15000
6638b175bd5ca0cb694dc117,2022-06-08T00:00:00.000Z,12,7,148000
6638b175bd5ca0cb694dc118,2022-06-08T00:00:00.000Z,13,4,2000
6638b175bd5ca0cb694dc119,2022-06-08T00:00:00.000Z,13,7,246000
6638b175bd5ca0cb694dc11a,2022-06-08T00:00:00.000Z,15,4,5000
6638b175bd5ca0cb694dc11b,2022-06-08T00:00:00.000Z,15,7,65000
6638b175bd5ca0cb694dc11c,2022-06-08T00:00:00.000Z,17,4,15000
6638b175bd5ca0cb694dc11d,2022-06-08T00:00:00.000Z,17,7,32000
6638b175bd5ca0cb694dc11e,2022-06-09T00:00:00.000Z,3,4,160300
6638b175bd5ca0cb694dc11f,2022-06-09T00:00:00.000Z,3,7,1285000
6638b175bd5ca0cb694dc120,2022-06-09T00:00:00.000Z,5,4,3000
6638b175bd5ca0cb694dc121,2022-06-09T00:00:00.000Z,5,7,422000
6638b175bd5ca0cb694dc122,2022-06-09T00:00:00.000Z,5,12,27500
6638b175bd5ca0cb694dc123,2022-06-09T00:00:00.000Z,5,13,450
6638b175bd5ca0cb694dc124,2022-06-09T00:00:00.000Z,6,4,31000
6638b175bd5ca0cb694dc125,2022-06-09T00:00:00.000Z,6,7,293220
6638b175bd5ca0cb694dc126,2022-06-09T00:00:00.000Z,7,4,23000
6638b175bd5ca0cb694dc127,2022-06-09T00:00:00.000Z,7,7,427000
6638b175bd5ca0cb694dc128,2022-06-09T00:00:00.000Z,8,4,72000
6638b175bd5ca0cb694dc129,2022-06-09T00:00:00.000Z,8,7,906360
6638b175bd5ca0cb694dc12a,2022-06-09T00:00:00.000Z,8,10,80150
6638b175bd5ca0cb694dc12b,2022-06-09T00:00:00.000Z,8,11,22650
6638b175bd5ca0cb694dc12c,2022-06-09T00:00:00.000Z,9,4,88000
6638b175bd5ca0cb694dc12d,2022-06-09T00:00:00.000Z,9,7,238000
6638b175bd5ca0cb694dc12e,2022-06-09T00:00:00.000Z,12,4,8000
6638b175bd5ca0cb694dc12f,2022-06-09T00:00:00.000Z,12,7,22000
6638b175bd5ca0cb694dc130,2022-06-09T00:00:00.000Z,13,4,8000
6638b175bd5ca0cb694dc131,2022-06-09T00:00:00.000Z,13,7,126200
6638b175bd5ca0cb694dc132,2022-06-10T00:00:00.000Z,3,4,256500
6638b175bd5ca0cb694dc133,2022-06-10T00:00:00.000Z,3,7,1276200
6638b175bd5ca0cb694dc134,2022-06-10T00:00:00.000Z,5,4,30000
6638b175bd5ca0cb694dc135,2022-06-10T00:00:00.000Z,5,7,397000
6638b175bd5ca0cb694dc136,2022-06-10T00:00:00.000Z,5,12,59000
6638b175bd5ca0cb694dc137,2022-06-10T00:00:00.000Z,5,13,4500
6638b175bd5ca0cb694dc138,2022-06-10T00:00:00.000Z,6,4,50000
6638b175bd5ca0cb694dc139,2022-06-10T00:00:00.000Z,6,7,340000
6638b175bd5ca0cb694dc13a,2022-06-10T00:00:00.000Z,7,4,55000
6638b175bd5ca0cb694dc13b,2022-06-10T00:00:00.000Z,7,7,604200
6638b175bd5ca0cb694dc13c,2022-06-10T00:00:00.000Z,8,4,50000
6638b175bd5ca0cb694dc13d,2022-06-10T00:00:00.000Z,8,7,797100
6638b175bd5ca0cb694dc13e,2022-06-10T00:00:00.000Z,8,10,70300
6638b175bd5ca0cb694dc13f,2022-06-10T00:00:00.000Z,8,11,14100
6638b175bd5ca0cb694dc140,2022-06-10T00:00:00.000Z,9,4,50000
6638b175bd5ca0cb694dc141,2022-06-10T00:00:00.000Z,9,7,300000
6638b175bd5ca0cb694dc142,2022-06-10T00:00:00.000Z,12,7,33000
6638b175bd5ca0cb694dc143,2022-06-10T00:00:00.000Z,13,4,3000
6638b175bd5ca0cb694dc144,2022-06-10T00:00:00.000Z,13,7,93000
6638b175bd5ca0cb694dc145,2022-06-10T00:00:00.000Z,14,4,33000
6638b175bd5ca0cb694dc146,2022-06-10T00:00:00.000Z,17,4,26000
6638b175bd5ca0cb694dc147,2022-06-10T00:00:00.000Z,17,7,40000
6638b175bd5ca0cb694dc148,2022-06-11T00:00:00.000Z,3,4,117000
6638b175bd5ca0cb694dc149,2022-06-11T00:00:00.000Z,3,7,1092000
6638b175bd5ca0cb694dc14a,2022-06-11T00:00:00.000Z,5,4,44000
6638b175bd5ca0cb694dc14b,2022-06-11T00:00:00.000Z,5,7,255000
6638b175bd5ca0cb694dc14c,2022-06-11T00:00:00.000Z,5,12,49750
6638b175bd5ca0cb694dc14d,2022-06-11T00:00:00.000Z,5,13,5100
6638b175bd5ca0cb694dc14e,2022-06-11T00:00:00.000Z,6,4,9000
6638b175bd5ca0cb694dc14f,2022-06-11T00:00:00.000Z,6,7,125000
6638b175bd5ca0cb694dc150,2022-06-11T00:00:00.000Z,8,4,62000
6638b175bd5ca0cb694dc151,2022-06-11T00:00:00.000Z,8,7,712100
6638b175bd5ca0cb694dc152,2022-06-11T00:00:00.000Z,8,10,72860
6638b175bd5ca0cb694dc153,2022-06-11T00:00:00.000Z,8,11,18600
6638b175bd5ca0cb694dc154,2022-06-11T00:00:00.000Z,9,4,6000
6638b175bd5ca0cb694dc155,2022-06-11T00:00:00.000Z,9,7,54000
6638b175bd5ca0cb694dc156,2022-06-11T00:00:00.000Z,12,4,10000
6638b175bd5ca0cb694dc157,2022-06-11T00:00:00.000Z,12,7,84000
6638b175bd5ca0cb694dc158,2022-06-11T00:00:00.000Z,13,4,10000
6638b175bd5ca0cb694dc159,2022-06-11T00:00:00.000Z,13,7,198000
6638b175bd5ca0cb694dc15a,2022-06-11T00:00:00.000Z,14,4,33000
