_id,INJECTOR_CODE,FOLIO_NUMBER,FRAC_UNACCOUNTED
6638d02b36388c250bde12b9,INJ_401,12/29/2021,1
6638d02b36388c250bde12ba,INJ_401,12/30/2021,-2
6638d02b36388c250bde12bb,INJ_401,12/31/2021,0
6638d02b36388c250bde12bc,INJ_401,01/01/2022,-1
6638d02b36388c250bde12bd,INJ_401,01/03/2022,-2
6638d02b36388c250bde12be,INJ_401,01/04/2022,1
6638d02b36388c250bde12bf,INJ_401,01/05/2022,1
6638d02b36388c250bde12c0,INJ_401,01/08/2022,0
6638d02b36388c250bde12c1,INJ_401,01/22/2022,0
6638d02b36388c250bde12c2,INJ_401,01/26/2022,-1
6638d02b36388c250bde12c3,INJ_401,01/27/2022,0
6638d02b36388c250bde12c4,INJ_401,01/28/2022,-2
6638d02b36388c250bde12c5,INJ_401,01/29/2022,-2
6638d02b36388c250bde12c6,INJ_401,01/31/2022,1
6638d02b36388c250bde12c7,INJ_401,02/01/2022,0
6638d02b36388c250bde12c8,INJ_401,02/02/2022,-1
6638d02b36388c250bde12c9,INJ_401,02/03/2022,3
6638d02b36388c250bde12ca,INJ_401,02/04/2022,1
6638d02b36388c250bde12cb,INJ_401,02/05/2022,-2
6638d02b36388c250bde12cc,INJ_401,02/07/2022,0
6638d02b36388c250bde12cd,INJ_401,02/08/2022,3
6638d02b36388c250bde12ce,INJ_401,02/09/2022,2
6638d02b36388c250bde12cf,INJ_401,02/10/2022,1
6638d02b36388c250bde12d0,INJ_401,02/11/2022,2
6638d02b36388c250bde12d1,INJ_401,02/12/2022,1
6638d02b36388c250bde12d2,INJ_401,02/14/2022,-1
6638d02b36388c250bde12d3,INJ_401,02/15/2022,-1
6638d02b36388c250bde12d4,INJ_401,02/16/2022,1
6638d02b36388c250bde12d5,INJ_401,02/17/2022,0
6638d02b36388c250bde12d6,INJ_401,02/18/2022,1
6638d02b36388c250bde12d7,INJ_401,02/19/2022,-2
6638d02b36388c250bde12d8,INJ_401,03/10/2022,0
6638d02b36388c250bde12d9,INJ_401,09/23/2022,-1
6638d02b36388c250bde12da,INJ_401,10/08/2022,0
6638d02b36388c250bde12db,INJ_401,10/14/2022,0
6638d02b36388c250bde12dc,INJ_401,10/15/2022,0
6638d02b36388c250bde12dd,INJ_401,10/25/2022,0
6638d02b36388c250bde12de,INJ_401,10/31/2022,0
6638d02b36388c250bde12df,INJ_401,11/04/2022,1
6638d02b36388c250bde12e0,INJ_401,11/23/2022,-1
6638d02b36388c250bde12e1,INJ_401,12/02/2022,0
6638d02b36388c250bde12e2,INJ_401,12/03/2022,1
6638d02b36388c250bde12e3,INJ_401,12/07/2022,0
6638d02b36388c250bde12e4,INJ_401,12/17/2022,-1
6638d02b36388c250bde12e5,INJ_401,12/19/2022,1
6638d02b36388c250bde12e6,INJ_401,01/06/2023,0
6638d02b36388c250bde12e7,INJ_401,01/13/2023,0
6638d02b36388c250bde12e8,INJ_401,01/14/2023,0
6638d02b36388c250bde12e9,INJ_401,01/19/2023,0
6638d02b36388c250bde12ea,INJ_401,01/25/2023,0
6638d02b36388c250bde12eb,INJ_401,01/28/2023,1
6638d02b36388c250bde12ec,INJ_401,02/02/2023,0
6638d02b36388c250bde12ed,INJ_401,02/10/2023,1
6638d02b36388c250bde12ee,INJ_401,02/14/2023,-1
6638d02b36388c250bde12ef,INJ_401,02/17/2023,0
6638d02b36388c250bde12f0,INJ_401,02/21/2023,0
6638d02b36388c250bde12f1,INJ_401,03/14/2023,1
6638d02b36388c250bde12f2,INJ_401,03/15/2023,0
6638d02b36388c250bde12f3,INJ_401,03/18/2023,0
6638d02b36388c250bde12f4,INJ_401,03/23/2023,0
6638d02b36388c250bde12f5,INJ_401,03/24/2023,1
6638d02b36388c250bde12f6,INJ_401,03/31/2023,0
6638d02b36388c250bde12f7,INJ_401,04/04/2023,1
6638d02b36388c250bde12f8,INJ_401,04/06/2023,0
6638d02b36388c250bde12f9,INJ_401,04/11/2023,0
6638d02b36388c250bde12fa,INJ_401,04/13/2023,0
6638d02b36388c250bde12fb,INJ_401,04/14/2023,-1
6638d02b36388c250bde12fc,INJ_401,04/20/2023,29
6638d02b36388c250bde12fd,INJ_401,04/23/2023,0
6638d02b36388c250bde12fe,INJ_401,04/29/2023,0
6638d02b36388c250bde12ff,INJ_401,05/03/2023,1
6638d02b36388c250bde1300,INJ_401,05/04/2023,0
6638d02b36388c250bde1301,INJ_401,05/05/2023,-1
6638d02b36388c250bde1302,INJ_401,05/06/2023,0
6638d02b36388c250bde1303,INJ_401,05/08/2023,-1
6638d02b36388c250bde1304,INJ_401,05/09/2023,1
6638d02b36388c250bde1305,INJ_401,05/10/2023,0
6638d02b36388c250bde1306,INJ_401,05/11/2023,0
6638d02b36388c250bde1307,INJ_401,05/12/2023,3
6638d02b36388c250bde1308,INJ_401,05/13/2023,6
6638d02b36388c250bde1309,INJ_401,05/15/2023,2
6638d02b36388c250bde130a,INJ_401,05/16/2023,1
6638d02b36388c250bde130b,INJ_401,05/17/2023,1
6638d02b36388c250bde130c,INJ_401,05/18/2023,1
6638d02b36388c250bde130d,INJ_401,05/19/2023,-1
6638d02b36388c250bde130e,INJ_401,05/20/2023,2
6638d02b36388c250bde130f,INJ_401,05/22/2023,2
6638d02b36388c250bde1310,INJ_401,05/23/2023,1
6638d02b36388c250bde1311,INJ_401,05/24/2023,-1
6638d02b36388c250bde1312,INJ_401,05/25/2023,2
6638d02b36388c250bde1313,INJ_401,05/26/2023,3
6638d02b36388c250bde1314,INJ_401,05/27/2023,-901
6638d02b36388c250bde1315,INJ_401,05/29/2023,2
6638d02b36388c250bde1316,INJ_401,05/30/2023,0
6638d02b36388c250bde1317,INJ_401,06/02/2023,-1
6638d02b36388c250bde1318,INJ_401,06/03/2023,0
6638d02b36388c250bde1319,INJ_401,06/06/2023,-1
6638d02b36388c250bde131a,INJ_401,06/07/2023,0
6638d02b36388c250bde131b,INJ_401,06/08/2023,0
6638d02b36388c250bde131c,INJ_401,06/09/2023,1
6638d02b36388c250bde131d,INJ_401,06/10/2023,2
6638d02b36388c250bde131e,INJ_401,06/12/2023,-3
6638d02b36388c250bde131f,INJ_401,06/13/2023,-1
6638d02b36388c250bde1320,INJ_401,06/14/2023,1
6638d02b36388c250bde1321,INJ_401,06/15/2023,-2
6638d02b36388c250bde1322,INJ_401,06/16/2023,2
6638d02b36388c250bde1323,INJ_401,06/17/2023,1
6638d02b36388c250bde1324,INJ_401,06/19/2023,0
6638d02b36388c250bde1325,INJ_401,06/20/2023,-2
6638d02b36388c250bde1326,INJ_401,06/21/2023,-2
6638d02b36388c250bde1327,INJ_401,06/22/2023,-2
6638d02b36388c250bde1328,INJ_401,06/26/2023,-1
6638d02b36388c250bde1329,INJ_401,06/27/2023,-2
6638d02b36388c250bde132a,INJ_401,06/28/2023,-5
6638d02b36388c250bde132b,INJ_401,06/30/2023,1
6638d02b36388c250bde132c,INJ_401,07/01/2023,1
6638d02b36388c250bde132d,INJ_401,07/03/2023,0
6638d02b36388c250bde132e,INJ_401,07/04/2023,-1
6638d02b36388c250bde132f,INJ_401,07/05/2023,-1
6638d02b36388c250bde1330,INJ_401,07/06/2023,0
6638d02b36388c250bde1331,INJ_401,07/07/2023,0
6638d02b36388c250bde1332,INJ_401,07/08/2023,1
6638d02b36388c250bde1333,INJ_401,07/10/2023,1
6638d02b36388c250bde1334,INJ_401,07/11/2023,3
6638d02b36388c250bde1335,INJ_401,07/12/2023,2
6638d02b36388c250bde1336,INJ_401,07/13/2023,-2
6638d02b36388c250bde1337,INJ_401,07/14/2023,0
6638d02b36388c250bde1338,INJ_401,07/15/2023,2
6638d02b36388c250bde1339,INJ_401,07/16/2023,0
6638d02b36388c250bde133a,INJ_401,07/17/2023,0
6638d02b36388c250bde133b,INJ_401,07/18/2023,1
6638d02b36388c250bde133c,INJ_401,07/19/2023,0
6638d02b36388c250bde133d,INJ_402,10/04/2021,0
6638d02b36388c250bde133e,INJ_402,10/09/2021,0
6638d02b36388c250bde133f,INJ_402,01/26/2022,0
6638d02b36388c250bde1340,INJ_402,01/27/2022,1
6638d02b36388c250bde1341,INJ_402,01/28/2022,0
6638d02b36388c250bde1342,INJ_402,01/29/2022,1
6638d02b36388c250bde1343,INJ_402,01/31/2022,0
6638d02b36388c250bde1344,INJ_402,02/01/2022,0
6638d02b36388c250bde1345,INJ_402,02/02/2022,0
6638d02b36388c250bde1346,INJ_402,02/03/2022,1
6638d02b36388c250bde1347,INJ_402,02/04/2022,0
6638d02b36388c250bde1348,INJ_402,02/05/2022,1
6638d02b36388c250bde1349,INJ_402,02/07/2022,1
6638d02b36388c250bde134a,INJ_402,02/08/2022,0
6638d02b36388c250bde134b,INJ_402,02/09/2022,0
6638d02b36388c250bde134c,INJ_402,02/10/2022,1
6638d02b36388c250bde134d,INJ_402,02/11/2022,1
6638d02b36388c250bde134e,INJ_402,02/12/2022,0
6638d02b36388c250bde134f,INJ_402,02/14/2022,0
6638d02b36388c250bde1350,INJ_402,02/15/2022,0
6638d02b36388c250bde1351,INJ_402,02/16/2022,-1
6638d02b36388c250bde1352,INJ_402,02/17/2022,0
6638d02b36388c250bde1353,INJ_402,02/18/2022,2
6638d02b36388c250bde1354,INJ_402,02/19/2022,-1
6638d02b36388c250bde1355,INJ_402,07/16/2022,1
6638d02b36388c250bde1356,INJ_402,07/18/2022,2
6638d02b36388c250bde1357,INJ_402,07/19/2022,1
6638d02b36388c250bde1358,INJ_402,07/20/2022,0
6638d02b36388c250bde1359,INJ_402,07/21/2022,0
6638d02b36388c250bde135a,INJ_402,07/22/2022,0
6638d02b36388c250bde135b,INJ_402,07/23/2022,0
6638d02b36388c250bde135c,INJ_402,07/25/2022,0
6638d02b36388c250bde135d,INJ_402,07/27/2022,0
6638d02b36388c250bde135e,INJ_402,07/29/2022,1
6638d02b36388c250bde135f,INJ_402,07/30/2022,1
6638d02b36388c250bde1360,INJ_402,08/01/2022,0
6638d02b36388c250bde1361,INJ_402,08/02/2022,0
6638d02b36388c250bde1362,INJ_402,08/03/2022,0
6638d02b36388c250bde1363,INJ_402,08/04/2022,1
6638d02b36388c250bde1364,INJ_402,08/05/2022,0
6638d02b36388c250bde1365,INJ_402,08/06/2022,-1
6638d02b36388c250bde1366,INJ_402,08/08/2022,-1
6638d02b36388c250bde1367,INJ_402,08/09/2022,-1
6638d02b36388c250bde1368,INJ_402,08/11/2022,1
6638d02b36388c250bde1369,INJ_402,08/12/2022,-1
6638d02b36388c250bde136a,INJ_402,08/13/2022,0
6638d02b36388c250bde136b,INJ_402,08/14/2022,0
6638d02b36388c250bde136c,INJ_402,08/15/2022,0
6638d02b36388c250bde136d,INJ_402,08/16/2022,1
6638d02b36388c250bde136e,INJ_402,08/17/2022,1
6638d02b36388c250bde136f,INJ_402,08/18/2022,0
6638d02b36388c250bde1370,INJ_402,08/19/2022,1
6638d02b36388c250bde1371,INJ_402,08/20/2022,0
6638d02b36388c250bde1372,INJ_402,08/22/2022,1
6638d02b36388c250bde1373,INJ_402,08/23/2022,0
6638d02b36388c250bde1374,INJ_402,08/24/2022,1
6638d02b36388c250bde1375,INJ_402,08/26/2022,1
6638d02b36388c250bde1376,INJ_402,08/27/2022,0
6638d02b36388c250bde1377,INJ_402,09/01/2022,0
6638d02b36388c250bde1378,INJ_402,09/02/2022,0
6638d02b36388c250bde1379,INJ_402,09/03/2022,0
6638d02b36388c250bde137a,INJ_402,09/05/2022,0
6638d02b36388c250bde137b,INJ_402,09/07/2022,-1
6638d02b36388c250bde137c,INJ_402,09/08/2022,1
6638d02b36388c250bde137d,INJ_402,09/10/2022,-1
6638d02b36388c250bde137e,INJ_402,09/13/2022,1
6638d02b36388c250bde137f,INJ_402,09/14/2022,0
6638d02b36388c250bde1380,INJ_402,09/16/2022,743
6638d02b36388c250bde1381,INJ_402,09/17/2022,-743
6638d02b36388c250bde1382,INJ_402,03/22/2023,5
6638d02b36388c250bde1383,INJ_402,03/23/2023,-4
6638d02b36388c250bde1384,INJ_402,03/24/2023,-5
6638d02b36388c250bde1385,INJ_402,03/25/2023,-7
6638d02b36388c250bde1386,INJ_402,03/27/2023,-6
6638d02b36388c250bde1387,INJ_402,03/28/2023,-3
6638d02b36388c250bde1388,INJ_402,03/29/2023,-6
6638d02b36388c250bde1389,INJ_402,03/30/2023,-5
6638d02b36388c250bde138a,INJ_402,04/01/2023,-1
6638d02b36388c250bde138b,INJ_402,04/03/2023,-4
6638d02b36388c250bde138c,INJ_402,04/04/2023,-4
6638d02b36388c250bde138d,INJ_402,04/05/2023,-8
6638d02b36388c250bde138e,INJ_402,04/06/2023,-1
6638d02b36388c250bde138f,INJ_402,04/07/2023,-3
6638d02b36388c250bde1390,INJ_402,04/08/2023,-6
6638d02b36388c250bde1391,INJ_402,04/10/2023,-3
6638d02b36388c250bde1392,INJ_402,04/11/2023,-3
6638d02b36388c250bde1393,INJ_402,04/12/2023,-6
6638d02b36388c250bde1394,INJ_402,04/13/2023,-2
6638d02b36388c250bde1395,INJ_402,04/14/2023,-15
6638d02b36388c250bde1396,INJ_402,04/15/2023,-4
6638d02b36388c250bde1397,INJ_402,04/17/2023,-3
6638d02b36388c250bde1398,INJ_402,04/18/2023,-3
6638d02b36388c250bde1399,INJ_402,04/19/2023,-3
6638d02c36388c250bde139a,INJ_402,04/20/2023,-5
6638d02c36388c250bde139b,INJ_402,04/21/2023,-4
6638d02c36388c250bde139c,INJ_402,04/23/2023,-4
6638d02c36388c250bde139d,INJ_402,04/24/2023,-5
6638d02c36388c250bde139e,INJ_402,04/25/2023,-2
6638d02c36388c250bde139f,INJ_402,04/26/2023,-1
6638d02c36388c250bde13a0,INJ_402,04/28/2023,-4
6638d02c36388c250bde13a1,INJ_402,05/03/2023,-3
6638d02c36388c250bde13a2,INJ_402,05/04/2023,-14
6638d02c36388c250bde13a3,INJ_402,05/05/2023,-4
6638d02c36388c250bde13a4,INJ_402,05/06/2023,-1
6638d02c36388c250bde13a5,INJ_402,05/08/2023,-7
6638d02c36388c250bde13a6,INJ_402,05/09/2023,-5
6638d02c36388c250bde13a7,INJ_402,05/10/2023,-2
6638d02c36388c250bde13a8,INJ_402,05/11/2023,-1
6638d02c36388c250bde13a9,INJ_402,05/12/2023,-1
6638d02c36388c250bde13aa,INJ_402,05/13/2023,-7
6638d02c36388c250bde13ab,INJ_402,05/15/2023,-6
6638d02c36388c250bde13ac,INJ_402,05/16/2023,-4
6638d02c36388c250bde13ad,INJ_402,05/17/2023,-4
6638d02c36388c250bde13ae,INJ_402,05/18/2023,0
6638d02c36388c250bde13af,INJ_402,05/19/2023,-3
6638d02c36388c250bde13b0,INJ_402,05/20/2023,-5
6638d02c36388c250bde13b1,INJ_402,05/21/2023,1
6638d02c36388c250bde13b2,INJ_402,05/22/2023,-8
6638d02c36388c250bde13b3,INJ_402,05/23/2023,-2
6638d02c36388c250bde13b4,INJ_402,05/24/2023,1
6638d02c36388c250bde13b5,INJ_402,05/25/2023,3
6638d02c36388c250bde13b6,INJ_402,05/26/2023,1
6638d02c36388c250bde13b7,INJ_402,05/27/2023,1
6638d02c36388c250bde13b8,INJ_402,05/29/2023,2
6638d02c36388c250bde13b9,INJ_402,05/30/2023,-1
6638d02c36388c250bde13ba,INJ_402,05/31/2023,0
6638d02c36388c250bde13bb,INJ_402,06/01/2023,2
6638d02c36388c250bde13bc,INJ_402,06/02/2023,4
6638d02c36388c250bde13bd,INJ_402,06/03/2023,0
6638d02c36388c250bde13be,INJ_402,06/05/2023,-1
6638d02c36388c250bde13bf,INJ_402,06/06/2023,1
6638d02c36388c250bde13c0,INJ_402,06/07/2023,0
6638d02c36388c250bde13c1,INJ_402,06/08/2023,0
6638d02c36388c250bde13c2,INJ_402,06/09/2023,0
6638d02c36388c250bde13c3,INJ_402,06/10/2023,-1
6638d02c36388c250bde13c4,INJ_402,06/12/2023,1
6638d02c36388c250bde13c5,INJ_402,06/13/2023,-1
6638d02c36388c250bde13c6,INJ_402,06/14/2023,0
6638d02c36388c250bde13c7,INJ_402,06/15/2023,0
6638d02c36388c250bde13c8,INJ_402,06/16/2023,1
6638d02c36388c250bde13c9,INJ_402,06/17/2023,3
6638d02c36388c250bde13ca,INJ_402,06/19/2023,0
6638d02c36388c250bde13cb,INJ_402,06/20/2023,0
6638d02c36388c250bde13cc,INJ_402,06/21/2023,2
6638d02c36388c250bde13cd,INJ_402,06/22/2023,0
6638d02c36388c250bde13ce,INJ_402,06/23/2023,-1
6638d02c36388c250bde13cf,INJ_402,06/24/2023,1
6638d02c36388c250bde13d0,INJ_402,06/25/2023,0
6638d02c36388c250bde13d1,INJ_402,06/26/2023,1
6638d02c36388c250bde13d2,INJ_402,06/27/2023,0
6638d02c36388c250bde13d3,INJ_402,06/28/2023,0
6638d02c36388c250bde13d4,INJ_402,06/30/2023,0
6638d02c36388c250bde13d5,INJ_402,07/01/2023,-1
6638d02c36388c250bde13d6,INJ_402,07/03/2023,-1
6638d02c36388c250bde13d7,INJ_402,07/04/2023,1
6638d02c36388c250bde13d8,INJ_402,07/05/2023,1
6638d02c36388c250bde13d9,INJ_402,07/06/2023,-1
6638d02c36388c250bde13da,INJ_402,07/07/2023,0
6638d02c36388c250bde13db,INJ_402,07/08/2023,-1
6638d02c36388c250bde13dc,INJ_402,07/10/2023,1
6638d02c36388c250bde13dd,INJ_402,07/11/2023,1
6638d02c36388c250bde13de,INJ_402,07/12/2023,0
6638d02c36388c250bde13df,INJ_402,07/13/2023,0
6638d02c36388c250bde13e0,INJ_402,07/14/2023,0
6638d02c36388c250bde13e1,INJ_402,07/15/2023,0
6638d02c36388c250bde13e2,INJ_402,07/16/2023,0
6638d02c36388c250bde13e3,INJ_402,07/17/2023,0
6638d02c36388c250bde13e4,INJ_402,07/18/2023,0
6638d02c36388c250bde13e5,INJ_402,07/19/2023,2
6638d02c36388c250bde13e6,INJ_403,09/28/2021,41
6638d02c36388c250bde13e7,INJ_403,09/29/2021,-1
6638d02c36388c250bde13e8,INJ_403,09/30/2021,0
6638d02c36388c250bde13e9,INJ_403,10/01/2021,-2
6638d02c36388c250bde13ea,INJ_403,10/02/2021,-1
6638d02c36388c250bde13eb,INJ_403,10/04/2021,1
6638d02c36388c250bde13ec,INJ_403,10/05/2021,-2
6638d02c36388c250bde13ed,INJ_403,10/06/2021,0
6638d02c36388c250bde13ee,INJ_403,10/07/2021,1
6638d02c36388c250bde13ef,INJ_403,10/08/2021,-1
6638d02c36388c250bde13f0,INJ_403,10/09/2021,288
6638d02c36388c250bde13f1,INJ_403,10/11/2021,-1
6638d02c36388c250bde13f2,INJ_403,10/12/2021,0
6638d02c36388c250bde13f3,INJ_403,10/13/2021,611
6638d02c36388c250bde13f4,INJ_403,10/22/2021,2
6638d02c36388c250bde13f5,INJ_403,10/23/2021,-1
6638d02c36388c250bde13f6,INJ_403,10/25/2021,-1
6638d02c36388c250bde13f7,INJ_403,10/26/2021,-2
6638d02c36388c250bde13f8,INJ_403,10/27/2021,622
6638d02c36388c250bde13f9,INJ_403,10/28/2021,-1
6638d02c36388c250bde13fa,INJ_403,10/29/2021,-1
6638d02c36388c250bde13fb,INJ_403,10/30/2021,0
6638d02c36388c250bde13fc,INJ_403,11/01/2021,1
6638d02c36388c250bde13fd,INJ_403,11/02/2021,0
6638d02c36388c250bde13fe,INJ_403,11/03/2021,-1
6638d02c36388c250bde13ff,INJ_403,11/04/2021,0
6638d02c36388c250bde1400,INJ_403,11/05/2021,0
6638d02c36388c250bde1401,INJ_403,11/06/2021,0
6638d02c36388c250bde1402,INJ_403,11/08/2021,0
6638d02c36388c250bde1403,INJ_403,11/09/2021,1
6638d02c36388c250bde1404,INJ_403,11/10/2021,0
6638d02c36388c250bde1405,INJ_403,11/11/2021,-2
6638d02c36388c250bde1406,INJ_403,11/12/2021,0
6638d02c36388c250bde1407,INJ_403,11/13/2021,0
6638d02c36388c250bde1408,INJ_403,11/15/2021,-1
6638d02c36388c250bde1409,INJ_403,11/16/2021,0
6638d02c36388c250bde140a,INJ_403,11/17/2021,0
6638d02c36388c250bde140b,INJ_403,11/18/2021,-1
6638d02c36388c250bde140c,INJ_403,11/19/2021,0
6638d02c36388c250bde140d,INJ_403,11/20/2021,1
6638d02c36388c250bde140e,INJ_403,11/22/2021,0
6638d02c36388c250bde140f,INJ_403,11/26/2021,1
6638d02c36388c250bde1410,INJ_403,11/27/2021,0
6638d02c36388c250bde1411,INJ_403,11/29/2021,1
6638d02c36388c250bde1412,INJ_403,11/30/2021,0
6638d02c36388c250bde1413,INJ_403,12/01/2021,0
6638d02c36388c250bde1414,INJ_403,12/02/2021,-1
6638d02c36388c250bde1415,INJ_403,12/03/2021,2
6638d02c36388c250bde1416,INJ_403,12/04/2021,-1
6638d02c36388c250bde1417,INJ_403,12/06/2021,0
6638d02c36388c250bde1418,INJ_403,12/07/2021,0
6638d02c36388c250bde1419,INJ_403,12/08/2021,-1
6638d02c36388c250bde141a,INJ_403,12/09/2021,-1
6638d02c36388c250bde141b,INJ_403,12/10/2021,0
6638d02c36388c250bde141c,INJ_403,12/11/2021,2
6638d02c36388c250bde141d,INJ_403,12/13/2021,-2
6638d02c36388c250bde141e,INJ_403,12/14/2021,0
6638d02c36388c250bde141f,INJ_403,12/15/2021,-1
6638d02c36388c250bde1420,INJ_403,12/16/2021,-1
6638d02c36388c250bde1421,INJ_403,12/17/2021,-1
6638d02c36388c250bde1422,INJ_403,12/18/2021,-2
6638d02c36388c250bde1423,INJ_403,12/20/2021,0
6638d02c36388c250bde1424,INJ_403,12/21/2021,-1
6638d02c36388c250bde1425,INJ_403,12/22/2021,1
6638d02c36388c250bde1426,INJ_403,12/23/2021,-2
6638d02c36388c250bde1427,INJ_403,12/24/2021,0
6638d02c36388c250bde1428,INJ_403,12/25/2021,-2
6638d02c36388c250bde1429,INJ_403,12/27/2021,1
6638d02c36388c250bde142a,INJ_403,12/28/2021,0
6638d02c36388c250bde142b,INJ_403,12/29/2021,-1
6638d02c36388c250bde142c,INJ_403,12/30/2021,-1
6638d02c36388c250bde142d,INJ_403,12/31/2021,0
6638d02c36388c250bde142e,INJ_403,01/01/2022,1
6638d02c36388c250bde142f,INJ_403,01/03/2022,-1
6638d02c36388c250bde1430,INJ_403,01/04/2022,0
6638d02c36388c250bde1431,INJ_403,01/05/2022,0
6638d02c36388c250bde1432,INJ_403,01/08/2022,0
6638d02c36388c250bde1433,INJ_403,01/22/2022,0
6638d02c36388c250bde1434,INJ_403,01/26/2022,0
6638d02c36388c250bde1435,INJ_403,01/27/2022,-1
6638d02c36388c250bde1436,INJ_403,01/28/2022,3
6638d02c36388c250bde1437,INJ_403,01/29/2022,-1
6638d02c36388c250bde1438,INJ_403,01/31/2022,0
6638d02c36388c250bde1439,INJ_403,02/01/2022,1
6638d02c36388c250bde143a,INJ_403,02/02/2022,-1
6638d02c36388c250bde143b,INJ_403,02/03/2022,0
6638d02c36388c250bde143c,INJ_403,02/04/2022,2
6638d02c36388c250bde143d,INJ_403,02/05/2022,0
6638d02c36388c250bde143e,INJ_403,02/07/2022,0
6638d02c36388c250bde143f,INJ_403,02/08/2022,0
6638d02c36388c250bde1440,INJ_403,02/09/2022,-1
6638d02c36388c250bde1441,INJ_403,02/10/2022,-1
6638d02c36388c250bde1442,INJ_403,02/11/2022,0
6638d02c36388c250bde1443,INJ_403,02/12/2022,3
6638d02c36388c250bde1444,INJ_403,02/14/2022,-1
6638d02c36388c250bde1445,INJ_403,02/15/2022,0
6638d02c36388c250bde1446,INJ_403,02/16/2022,0
6638d02c36388c250bde1447,INJ_403,02/17/2022,-1
6638d02c36388c250bde1448,INJ_403,02/18/2022,1
6638d02c36388c250bde1449,INJ_403,02/19/2022,-1
6638d02c36388c250bde144a,INJ_403,03/10/2022,-1
6638d02c36388c250bde144b,INJ_403,09/13/2022,0
6638d02c36388c250bde144c,INJ_403,09/19/2022,-1
6638d02c36388c250bde144d,INJ_403,09/23/2022,0
6638d02c36388c250bde144e,INJ_403,10/14/2022,0
6638d02c36388c250bde144f,INJ_403,10/28/2022,0
6638d02c36388c250bde1450,INJ_403,11/02/2022,0
6638d02c36388c250bde1451,INJ_403,11/04/2022,0
6638d02c36388c250bde1452,INJ_403,11/11/2022,0
6638d02c36388c250bde1453,INJ_403,11/19/2022,0
6638d02c36388c250bde1454,INJ_403,11/24/2022,0
6638d02c36388c250bde1455,INJ_403,12/07/2022,0
6638d02c36388c250bde1456,INJ_403,12/09/2022,1
6638d02c36388c250bde1457,INJ_403,12/15/2022,0
6638d02c36388c250bde1458,INJ_403,12/27/2022,0
6638d02c36388c250bde1459,INJ_403,01/03/2023,0
6638d02c36388c250bde145a,INJ_403,01/06/2023,0
6638d02c36388c250bde145b,INJ_403,01/14/2023,1
6638d02c36388c250bde145c,INJ_403,01/16/2023,0
6638d02c36388c250bde145d,INJ_403,01/20/2023,1
6638d02c36388c250bde145e,INJ_403,02/04/2023,-1
6638d02c36388c250bde145f,INJ_403,02/10/2023,1
6638d02c36388c250bde1460,INJ_403,02/14/2023,0
6638d02c36388c250bde1461,INJ_403,02/21/2023,0
6638d02c36388c250bde1462,INJ_403,02/22/2023,0
6638d02c36388c250bde1463,INJ_403,03/14/2023,-1
6638d02c36388c250bde1464,INJ_403,03/15/2023,0
6638d02c36388c250bde1465,INJ_403,03/16/2023,1
6638d02c36388c250bde1466,INJ_403,03/17/2023,0
6638d02c36388c250bde1467,INJ_403,03/18/2023,0
6638d02c36388c250bde1468,INJ_403,03/22/2023,1
6638d02c36388c250bde1469,INJ_403,03/24/2023,-1
6638d02c36388c250bde146a,INJ_403,03/29/2023,0
6638d02c36388c250bde146b,INJ_403,04/14/2023,1
6638d02c36388c250bde146c,INJ_403,04/21/2023,0
6638d02c36388c250bde146d,INJ_403,05/04/2023,1
6638d02c36388c250bde146e,INJ_403,05/05/2023,1
6638d02c36388c250bde146f,INJ_403,05/06/2023,0
6638d02c36388c250bde1470,INJ_403,05/08/2023,1
6638d02c36388c250bde1471,INJ_403,05/09/2023,1
6638d02c36388c250bde1472,INJ_403,05/10/2023,1
6638d02c36388c250bde1473,INJ_403,05/11/2023,1
6638d02c36388c250bde1474,INJ_403,05/12/2023,1
6638d02c36388c250bde1475,INJ_403,05/13/2023,1
6638d02c36388c250bde1476,INJ_403,05/15/2023,1
6638d02c36388c250bde1477,INJ_403,05/16/2023,0
6638d02c36388c250bde1478,INJ_403,05/17/2023,3
6638d02c36388c250bde1479,INJ_403,05/18/2023,-2
6638d02c36388c250bde147a,INJ_403,05/19/2023,3
6638d02c36388c250bde147b,INJ_403,05/20/2023,0
6638d02c36388c250bde147c,INJ_403,05/22/2023,3
6638d02c36388c250bde147d,INJ_403,05/23/2023,-1
6638d02c36388c250bde147e,INJ_403,05/24/2023,0
6638d02c36388c250bde147f,INJ_403,05/25/2023,2
6638d02c36388c250bde1480,INJ_403,05/26/2023,0
6638d02c36388c250bde1481,INJ_403,05/27/2023,-343
6638d02c36388c250bde1482,INJ_403,05/29/2023,2
6638d02c36388c250bde1483,INJ_403,05/30/2023,2
6638d02c36388c250bde1484,INJ_403,06/02/2023,-1
6638d02c36388c250bde1485,INJ_403,06/06/2023,1
6638d02c36388c250bde1486,INJ_403,06/07/2023,3
6638d02c36388c250bde1487,INJ_403,06/08/2023,-1
6638d02c36388c250bde1488,INJ_403,06/09/2023,4
6638d02c36388c250bde1489,INJ_403,06/10/2023,6
6638d02c36388c250bde148a,INJ_403,06/12/2023,4
6638d02c36388c250bde148b,INJ_403,06/13/2023,2
6638d02c36388c250bde148c,INJ_403,06/14/2023,5
6638d02c36388c250bde148d,INJ_403,06/15/2023,1
6638d02c36388c250bde148e,INJ_403,06/16/2023,4
