INJECTOR_CODE,FOLIO_NUMBER,ORDERED_QUANTITY,COMMITTED_NET_QUANTITY,UNACCOUNTED,FRAC_UNACCOUNTED,PRODUCT_THRUPUT,serka
INJ_505,20211001,3000,3000,0,0,7992,-4992
INJ_505,20211002,4875,4875,0,1,12989,-8114
INJ_505,20211004,10500,8250,0,0,21978,-13728
INJ_505,20211005,12375,3375,0,0,8994,-5619
INJ_505,20211006,3375,3375,0,0,8993,-5618
INJ_505,20211007,4875,4875,0,0,12989,-8114
INJ_505,20211008,7500,7500,0,0,19986,-12486
INJ_505,20211009,8250,8250,0,0,21974,-13724
INJ_505,20211011,3375,3375,0,0,8993,-5618
INJ_505,20211012,1875,1875,0,0,4998,-3123
INJ_505,20211013,3750,3750,5,617,9994,-6244
INJ_505,20211014,1500,1500,0,0,1284,216
INJ_505,20211015,11625,7875,0,1,20979,-13104
INJ_505,20211016,3375,3375,0,-1,8989,-5614
INJ_505,20211018,4875,4875,0,2,12993,-8118
INJ_505,20211019,4875,4875,0,3,12988,-8113
INJ_505,20211020,7500,7500,0,0,19984,-12484
INJ_505,20211021,1875,1875,0,0,4996,-3121
INJ_505,20211022,3375,3375,0,0,8993,-5618
INJ_505,20211023,3000,3000,0,0,7995,-4995
INJ_505,20211025,15750,9375,0,-1,24981,-15606
INJ_505,20211026,3000,3000,0,-1,7996,-4996
INJ_505,20211027,5625,5625,0,0,14990,-9365
INJ_505,20211028,3375,3375,0,0,8990,-5615
INJ_505,20211029,1125,1125,0,0,2995,-1870
INJ_505,20211030,7125,7125,0,0,18978,-11853
INJ_505,20211101,4875,4875,0,-1,12986,-8111
INJ_505,20211102,1875,1875,0,0,4995,-3120
INJ_505,20211103,3000,3000,0,0,7992,-4992
INJ_505,20211104,2625,2625,0,1,6987,-4362
INJ_505,20211105,4125,4125,0,-1,13989,-9864
INJ_505,20211106,2625,2625,0,1,3997,-1372
INJ_505,20211108,1875,1875,0,-1,4995,-3120
INJ_505,20211110,1125,1125,0,1,2994,-1869
INJ_505,20211111,4875,4875,0,-1,12990,-8115
INJ_505,20211112,10875,9375,0,2,24977,-15602
INJ_505,20211113,4875,4875,0,-1,12991,-8116
INJ_505,20211115,4875,4875,0,1,12987,-8112
INJ_505,20211116,4125,4125,0,-1,10992,-6867
INJ_505,20211117,2250,1125,0,0,2994,-1869
INJ_505,20211118,3750,3750,0,0,9994,-6244
INJ_505,20211119,6750,6750,0,0,17988,-11238
INJ_505,20211120,5250,3750,0,0,9993,-6243
INJ_505,20211122,3000,3000,0,1,7993,-4993
INJ_505,20211123,4125,2625,0,0,6995,-4370
INJ_505,20211124,9000,9000,0,0,23981,-14981
INJ_505,20211125,4500,4500,0,0,11988,-7488
INJ_505,20211126,2625,2625,0,-1,6993,-4368
INJ_505,20211127,5625,2625,0,0,6991,-4366
INJ_505,20211129,1500,1500,0,0,3997,-2497
INJ_505,20211130,1125,1125,0,0,2997,-1872
INJ_505,20211201,1125,1125,0,1,2996,-1871
INJ_505,20211202,4875,4875,0,-1,12987,-8112
INJ_505,20211206,5625,5625,0,0,14982,-9357
INJ_505,20211207,6750,6750,0,0,17983,-11233
INJ_505,20211208,1875,1875,0,0,4997,-3122
INJ_505,20211209,7875,6000,0,0,15985,-9985
INJ_505,20211210,4875,4875,0,0,12988,-8113
INJ_505,20211211,7875,7875,0,1,20979,-13104
INJ_505,20211213,4125,4125,0,0,10987,-6862
INJ_505,20211214,1875,1875,0,0,4997,-3122
INJ_505,20211215,7500,7500,0,0,19982,-12482
INJ_505,20211216,1875,1875,0,0,4997,-3122
INJ_505,20211217,2663,2663,0,0,7087,-4424
INJ_505,20211218,1125,1125,0,-1,2997,-1872
INJ_505,20211220,1875,1875,0,1,4997,-3122
INJ_505,20211221,4875,4875,0,8,12988,-8113
INJ_505,20211222,6000,6000,0,1,15987,-9987
INJ_505,20211223,4875,4875,0,0,12985,-8110
INJ_505,20211224,3750,3750,0,1,9989,-6239
INJ_505,20211225,1125,1125,0,0,2995,-1870
INJ_505,20211227,16875,12750,0,0,33967,-21217
INJ_505,20211229,3375,3375,0,-1,8990,-5615
INJ_505,20211230,3375,3375,0,1,8991,-5616
INJ_505,20211231,7500,6000,0,-1,15982,-9982
INJ_505,20220101,5250,5250,0,0,13988,-8738
INJ_505,20220104,4125,4125,0,0,10989,-6864
INJ_505,20220105,7500,5250,0,1,13986,-8736
INJ_505,20220106,2250,2250,0,0,5995,-3745
INJ_505,20220107,7875,7875,0,1,20986,-13111
INJ_505,20220108,8625,6375,0,0,16989,-10614
INJ_505,20220110,4875,4875,0,0,12991,-8116
INJ_505,20220111,5625,5625,0,1,14989,-9364
INJ_505,20220112,11250,8625,0,0,20818,-12193
INJ_505,20220113,6000,6000,0,0,15984,-9984
INJ_505,20220114,4500,4500,0,1,11991,-7491
INJ_505,20220115,3413,3413,0,-1,9002,-5589
INJ_505,20220117,3000,3000,0,0,7994,-4994
INJ_505,20220118,6750,6750,0,3,17985,-11235
INJ_505,20220120,5625,5625,0,0,14985,-9360
INJ_505,20220121,6000,6000,0,0,15981,-9981
INJ_505,20220122,4500,4500,0,0,11988,-7488
INJ_505,20220124,3750,3750,0,0,9990,-6240
INJ_505,20220125,1500,1500,0,0,3997,-2497
INJ_505,20220126,4125,4125,0,2,10985,-6860
INJ_505,20220127,5625,5625,0,0,14987,-9362
INJ_505,20220128,5625,5625,0,1,14985,-9360
INJ_505,20220129,3000,3000,0,-1,7991,-4991
INJ_505,20220201,4500,4500,0,0,11987,-7487
INJ_505,20220202,6875,6875,0,0,16982,-10107
INJ_505,20220203,9000,9000,0,-1,23981,-14981
INJ_505,20220204,1125,1125,0,0,2997,-1872
INJ_505,20220205,1875,1875,0,0,4996,-3121
INJ_505,20220207,3375,3375,0,0,8994,-5619
INJ_505,20220208,3750,3750,0,0,9991,-6241
INJ_505,20220209,4125,4125,0,0,10988,-6863
INJ_505,20220210,6750,6750,0,2,17983,-11233
INJ_505,20220211,7125,7125,0,0,18983,-11858
INJ_505,20220212,3375,3375,0,0,8991,-5616
INJ_505,20220214,5250,5250,0,1,13985,-8735
INJ_505,20220215,5250,5250,0,0,13990,-8740
INJ_505,20220216,3000,3000,0,0,7994,-4994
INJ_505,20220217,5250,3750,0,0,9994,-6244
INJ_505,20220218,1875,1875,0,-1,4998,-3123
INJ_505,20220219,6750,6750,0,0,17983,-11233
INJ_505,20220221,3000,3000,0,0,7992,-4992
INJ_505,20220222,2288,1163,0,-1,3023,-1860
INJ_505,20220223,3375,3375,0,0,8991,-5616
INJ_505,20220224,8625,6750,0,0,17985,-11235
INJ_505,20220225,8250,6750,0,-1,17985,-11235
INJ_505,20220226,3750,3750,0,0,9994,-6244
INJ_505,20220228,3375,3375,0,0,8993,-5618
INJ_505,20220301,5288,5288,0,0,14015,-8727
INJ_505,20220302,6038,6038,0,0,16020,-9982
INJ_505,20220303,4125,4125,0,0,10991,-6866
INJ_505,20220304,5250,5250,0,0,13987,-8737
INJ_505,20220305,6375,6375,0,0,16984,-10609
INJ_505,20220307,4500,4500,0,-1,11987,-7487
INJ_505,20220308,3375,3375,0,1,8991,-5616
INJ_505,20220309,3750,3750,0,-1,9988,-6238
INJ_505,20220310,5250,5250,0,0,13989,-8739
INJ_505,20220311,7125,5625,0,-1,14987,-9362
INJ_505,20220312,7875,7875,0,0,20983,-13108
INJ_505,20220314,7500,7500,0,0,19977,-12477
INJ_505,20220315,5625,4500,0,0,11983,-7483
INJ_505,20220316,8250,8250,0,0,21971,-13721
INJ_505,20220317,7500,3000,0,0,7993,-4993
INJ_505,20220318,4875,4875,0,0,12985,-8110
INJ_505,20220319,4875,4875,0,1,12986,-8111
INJ_505,20220321,4125,4125,0,0,10986,-6861
INJ_505,20220322,2250,2250,0,1,5998,-3748
INJ_505,20220323,6750,6750,0,0,17980,-11230
INJ_505,20220324,6750,6750,0,0,17982,-11232
INJ_505,20220325,1875,1875,0,0,4997,-3122
INJ_505,20220326,4875,4875,0,1,12988,-8113
INJ_505,20220328,6375,6375,0,0,16983,-10608
INJ_505,20220329,6750,6750,0,-1,17984,-11234
INJ_505,20220330,7125,7125,0,-1,18978,-11853
INJ_505,20220331,6375,6375,0,-1,16986,-10611
INJ_505,20220401,8250,8250,0,-1,21987,-13737
INJ_505,20220402,4500,4500,0,0,11990,-7490
INJ_505,20220405,5250,5250,0,-1,13992,-8742
INJ_505,20220406,5250,5250,0,0,13991,-8741
INJ_505,20220407,1125,1125,0,0,2995,-1870
INJ_505,20220408,7125,5250,0,-1,13986,-8736
INJ_505,20220409,3750,3750,0,0,9988,-6238
INJ_505,20220411,3000,3000,0,1,7992,-4992
INJ_505,20220412,2625,2625,0,0,6994,-4369
INJ_505,20220413,2500,2500,0,0,4997,-2497
INJ_505,20220414,6000,6000,0,-1,15987,-9987
INJ_505,20220415,6375,6375,0,1,16984,-10609
INJ_505,20220416,3750,3750,0,1,9984,-6234
INJ_505,20220418,7500,7500,0,1,19988,-12488
INJ_505,20220419,6375,6375,0,0,16985,-10610
INJ_505,20220420,5625,5625,0,-1,14987,-9362
INJ_505,20220421,9750,9750,0,0,25985,-16235
INJ_505,20220422,4875,4875,0,-1,12984,-8109
INJ_505,20220424,2625,2625,0,0,6990,-4365
INJ_505,20220425,3000,3000,0,-1,7992,-4992
INJ_505,20220426,5250,5250,0,0,13985,-8735
INJ_505,20220427,7125,5625,0,1,14984,-9359
INJ_505,20220428,8625,8625,0,0,22977,-14352
INJ_505,20220429,4500,4500,0,0,11988,-7488
INJ_505,20220503,1875,1875,0,0,4997,-3122
INJ_505,20220504,6000,6000,0,6,15991,-9991
INJ_505,20220505,8625,8625,0,0,22982,-14357
INJ_505,20220506,10125,10125,0,1,26971,-16846
INJ_505,20220507,15375,15375,0,-1,40966,-25591
INJ_505,20220509,4125,4125,0,4,10986,-6861
INJ_505,20220510,8250,8250,0,0,21984,-13734
INJ_505,20220511,11625,11625,0,0,30976,-19351
INJ_505,20220512,3000,3000,0,0,7992,-4992
INJ_505,20220513,13875,13875,0,0,36964,-23089
INJ_505,20220514,6750,6750,0,0,17986,-11236
INJ_505,20220516,5250,5250,0,2,13867,-8617
INJ_505,20220517,13500,10875,0,1,28981,-18106
INJ_505,20220518,3375,3375,0,-1,8993,-5618
INJ_505,20220519,10350,8550,0,1,23985,-15435
INJ_505,20220520,4500,4500,0,-1,14987,-10487
INJ_505,20220521,6600,5400,0,0,17992,-12592
INJ_505,20220523,10500,7500,0,2,24981,-17481
INJ_505,20220524,1200,1200,0,3,3996,-2796
INJ_505,20220525,10800,10800,0,0,35977,-25177
INJ_505,20220526,1800,1800,0,0,5993,-4193
INJ_505,20220527,900,900,0,0,2997,-2097
INJ_505,20220528,1500,1500,0,0,4995,-3495
INJ_505,20220530,2430,2430,0,0,8059,-5629
INJ_505,20220601,2400,2400,0,1,7989,-5589
INJ_505,20220602,6300,6300,0,-1,20985,-14685
INJ_505,20220603,3600,3600,0,0,11988,-8388
INJ_505,20220604,1200,1200,0,0,3997,-2797
INJ_505,20220606,3900,3900,0,0,12988,-9088
INJ_505,20220607,5700,5700,0,1,18983,-13283
INJ_505,20220608,6000,4800,0,-1,15976,-11176
INJ_505,20220609,2700,2700,0,2,8994,-6294
INJ_505,20220610,3300,3300,0,0,10991,-7691
INJ_505,20220611,900,900,0,0,2995,-2095
INJ_505,20220613,3300,3300,0,1,10992,-7692
INJ_505,20220614,2400,2400,0,1,7992,-5592
INJ_505,20220616,2700,2700,0,0,8995,-6295
INJ_505,20220617,3300,3300,0,0,10994,-7694
INJ_505,20220618,6900,6900,0,1,22981,-16081
INJ_505,20220620,2700,2700,0,0,8981,-6281
INJ_505,20220621,3600,3600,0,1,11988,-8388
INJ_505,20220622,1200,1200,0,0,3996,-2796
INJ_505,20220623,5400,4200,0,-1,13988,-9788
INJ_505,20220624,2100,2100,0,0,6990,-4890
INJ_505,20220625,2400,2400,0,0,7989,-5589
INJ_505,20220701,2700,2700,0,-1,8992,-6292
INJ_505,20220702,6900,6900,0,0,22982,-16082
INJ_505,20220704,5700,4200,0,0,13992,-9792
INJ_505,20220705,2400,2400,0,5,7992,-5592
INJ_505,20220706,3900,3900,0,0,12988,-9088
INJ_505,20220707,7200,7200,0,1,23983,-16783
INJ_505,20220708,6000,4500,0,-1,14989,-10489
INJ_505,20220709,4650,4650,0,0,11988,-7338
INJ_505,20220711,1200,1200,0,-1,3997,-2797
INJ_505,20220712,6000,6000,0,1,19977,-13977
INJ_505,20220713,900,900,0,-1,2997,-2097
INJ_505,20220715,9000,9000,0,1,29972,-20972
INJ_505,20220716,3600,3600,0,1,11985,-8385
INJ_505,20220718,6900,6900,0,0,22976,-16076
INJ_505,20220719,3450,3450,0,-1,7995,-4545
INJ_505,20220720,10800,10800,0,1,35970,-25170
INJ_505,20220721,5400,5400,0,0,17986,-12586
INJ_505,20220722,5100,5100,0,1,16985,-11885
INJ_505,20220723,12900,11700,0,1,38967,-27267
INJ_505,20220725,3800,3800,0,0,7988,-4188
INJ_505,20220726,1800,1800,0,0,5995,-4195
INJ_505,20220727,8700,6900,0,0,22978,-16078
INJ_505,20220728,8400,7200,0,0,23978,-16778
INJ_505,20220729,11100,11100,0,0,36970,-25870
INJ_505,20220730,3900,3900,0,0,12986,-9086
INJ_505,20220801,6600,6600,0,-1,21981,-15381
INJ_505,20220802,8100,8100,0,0,26976,-18876
INJ_505,20220803,3900,3900,0,-1,12988,-9088
INJ_505,20220804,12300,10800,0,1,35972,-25172
INJ_505,20220805,10800,10800,0,2,35969,-25169
INJ_505,20220806,7500,7500,0,1,24977,-17477
INJ_505,20220808,9300,8100,0,0,19985,-11885
INJ_505,20220809,6300,6300,0,0,20981,-14681
INJ_505,20220810,6900,6900,0,0,22975,-16075
INJ_505,20220811,2400,2400,0,-1,7991,-5591
INJ_505,20220812,7200,5400,0,1,17980,-12580
INJ_505,20220813,3900,3900,0,0,12984,-9084
INJ_505,20220815,4800,4800,0,-1,15987,-11187
INJ_505,20220816,14400,13200,0,-1,43969,-30769
INJ_505,20220817,4500,4500,0,4,14989,-10489
INJ_505,20220818,3000,3000,0,-1,9991,-6991
INJ_505,20220819,4200,4200,0,1,13984,-9784
INJ_505,20220820,12800,12800,0,-1,37968,-25168
INJ_505,20220822,7500,7500,0,1,24979,-17479
INJ_505,20220823,8100,8100,0,1,26973,-18873
INJ_505,20220824,6900,6900,0,-1,22979,-16079
INJ_505,20220825,2400,2400,0,0,7991,-5591
INJ_505,20220826,5400,5400,0,0,17981,-12581
INJ_505,20220827,2400,2400,0,0,7989,-5589
INJ_505,20220829,6000,6000,0,0,19986,-13986
INJ_505,20220830,3900,3900,0,1,12985,-9085
INJ_505,20220831,3600,3600,0,0,11991,-8391
INJ_505,20220901,2400,1200,0,0,3995,-2795
INJ_505,20220902,1500,1500,0,1,4996,-3496
INJ_505,20220903,4200,4200,0,0,13987,-9787
INJ_505,20220905,7200,7200,0,0,23970,-16770
INJ_505,20220907,2400,2400,0,2,7998,-5598
INJ_505,20220908,900,900,0,0,2997,-2097
INJ_505,20220909,7800,7800,0,0,25979,-18179
INJ_505,20220910,9600,6600,0,0,21982,-15382
INJ_505,20220912,4500,3300,0,0,10987,-7687
INJ_505,20220913,2400,2400,0,0,7993,-5593
INJ_505,20220914,3000,3000,0,0,9992,-6992
INJ_505,20220915,1800,1800,0,1,5995,-4195
INJ_505,20220916,1200,1200,0,0,3995,-2795
INJ_505,20220917,8100,8100,0,1,26975,-18875
INJ_505,20220919,2700,2700,0,1,8992,-6292
INJ_505,20220920,5700,5700,0,-1,18986,-13286
INJ_505,20220921,6600,6600,0,0,21981,-15381
INJ_505,20220922,6300,6300,0,0,20985,-14685
INJ_505,20220923,9000,9000,0,0,29978,-20978
INJ_505,20220924,3000,3000,0,0,9995,-6995
INJ_505,20220926,6600,5400,0,1,17985,-12585
INJ_505,20220927,1200,1200,0,0,3996,-2796
INJ_505,20220928,3000,2100,0,1,6995,-4895
INJ_505,20220929,6450,6450,0,-2,17993,-11543
INJ_505,20220930,8100,8100,0,0,26979,-18879
INJ_505,20221004,3000,3000,0,0,9988,-6988
INJ_505,20221008,1500,1500,0,0,4997,-3497
INJ_505,20221011,1500,1500,0,0,4996,-3496
INJ_505,20221012,6000,6000,0,1,19982,-13982
INJ_505,20221013,16400,13400,0,2,45064,-31664
INJ_505,20221014,4500,4500,0,0,14992,-10492
INJ_505,20221015,5700,5700,0,0,18985,-13285
INJ_505,20221018,900,900,0,0,2996,-2096
INJ_505,20221019,2100,2100,0,0,6990,-4890
INJ_505,20221021,3300,3300,0,0,10990,-7690
INJ_505,20221022,1500,1500,0,0,4997,-3497
INJ_505,20221024,6900,6900,0,-1,22984,-16084
INJ_505,20221025,900,900,0,0,2998,-2098
INJ_505,20221026,2700,2700,0,1,8993,-6293
INJ_505,20221027,7500,7500,0,0,24982,-17482
INJ_505,20221028,4200,4200,0,0,13990,-9790
INJ_505,20221029,2100,2100,0,0,6994,-4894
INJ_505,20221102,4200,4200,0,0,13985,-9785
INJ_505,20221103,3000,3000,0,1,9986,-6986
INJ_505,20221104,2400,2400,0,0,7990,-5590
INJ_505,20221105,1800,1800,0,0,5997,-4197
INJ_505,20221107,3600,3600,0,1,11994,-8394
INJ_505,20221108,8700,7200,0,1,23978,-16778
INJ_505,20221110,7500,5100,0,0,16991,-11891
INJ_505,20221111,2100,2100,0,0,6993,-4893
INJ_505,20221112,1500,1500,0,1,4996,-3496
