ORDER_ID,FOLIO_NUMBER,CUSTOMER_NUMBER,ORDER_RECIPE_ID,PRODUCT_GROUP_CODE,ORDERED_QUANTITY
146227,20211025.0,7,146246,DSL,10000
146227,20211025.0,7,146248,GAS,9000
146227,20211025.0,7,146250,GAS,5000
146227,20211025.0,7,146252,DSL,4000
146227,20211025.0,7,146254,DSL,5000
146263,20211025.0,12,146284,DSL,9000
146263,20211025.0,12,146286,DSL,3000
146263,20211025.0,12,146288,DSL,2000
146263,20211025.0,12,146290,DSL,5000
146263,20211025.0,12,146292,DSL,3000
146263,20211025.0,12,146294,DSL,11000
146297,20211025.0,9,146316,DSL,10000
146297,20211025.0,9,146318,DSL,3000
146297,20211025.0,9,146320,DSL,5000
146297,20211025.0,9,146322,DSL,6000
146297,20211025.0,9,146324,DSL,9000
146339,20211025.0,3,146350,GAS,33000
146339,20211025.0,3,146353,GAS,33000
146440,20211026.0,7,146459,DSL,11000
146440,20211026.0,7,146461,DSL,5000
146440,20211026.0,7,146463,DSL,4000
146440,20211026.0,7,146465,DSL,5000
146440,20211026.0,7,146467,DSL,8000
146470,20211026.0,9,146493,DSL,6000
146470,20211026.0,9,146495,DSL,4000
146470,20211026.0,9,146497,DSL,3000
146470,20211026.0,9,146499,DSL,4000
146470,20211026.0,9,146501,GAS,2000
146470,20211026.0,9,146503,DSL,5000
146470,20211026.0,9,146505,DSL,6000
146508,20211026.0,9,146542,DSL,6000
146508,20211026.0,9,146544,DSL,4000
146508,20211026.0,9,146546,DSL,3000
146508,20211026.0,9,146548,DSL,4000
146508,20211026.0,9,146550,GAS,2000
146508,20211026.0,9,146552,DSL,5000
146508,20211026.0,9,146554,DSL,6000
146577,20211026.0,9,146600,DSL,6000
146577,20211026.0,9,146602,DSL,4000
146577,20211026.0,9,146604,DSL,2000
146577,20211026.0,9,146606,DSL,6000
146577,20211026.0,9,146608,DSL,4000
146577,20211026.0,9,146610,DSL,2000
146577,20211026.0,9,146612,DSL,6000
146615,20211026.0,3,146636,DSL,8000
146615,20211026.0,3,146638,DSL,4000
146615,20211026.0,3,146640,DSL,10000
146615,20211026.0,3,146642,DSL,3000
146615,20211026.0,3,146644,DSL,2000
146615,20211026.0,3,146646,DSL,6000
146660,20211026.0,3,146681,DSL,14000
146660,20211026.0,3,146682,ADD,4200
146660,20211026.0,3,146684,DSL,2000
146660,20211026.0,3,146685,ADD,600
146660,20211026.0,3,146687,DSL,2000
146660,20211026.0,3,146688,ADD,600
146660,20211026.0,3,146690,GAS,3000
146660,20211026.0,3,146692,DSL,3000
146660,20211026.0,3,146693,ADD,900
146660,20211026.0,3,146695,DSL,9000
146660,20211026.0,3,146696,ADD,2700
146699,20211026.0,9,146722,DSL,6000
146699,20211026.0,9,146724,DSL,4000
146699,20211026.0,9,146726,GAS,2000
146699,20211026.0,9,146728,DSL,6000
146699,20211026.0,9,146730,DSL,4000
146699,20211026.0,9,146732,GAS,2000
146699,20211026.0,9,146734,DSL,6000
146752,20211026.0,3,146771,DSL,9000
146752,20211026.0,3,146772,ADD,2700
146752,20211026.0,3,146774,GAS,6000
146752,20211026.0,3,146776,DSL,2000
146752,20211026.0,3,146777,ADD,600
146752,20211026.0,3,146779,DSL,10000
146752,20211026.0,3,146780,ADD,3000
146752,20211026.0,3,146782,DSL,5000
146752,20211026.0,3,146783,ADD,1500
146786,20211026.0,3,146805,DSL,9000
146786,20211026.0,3,146806,ADD,2700
146786,20211026.0,3,146808,DSL,6000
146786,20211026.0,3,146809,ADD,1800
146786,20211026.0,3,146811,GAS,2000
146786,20211026.0,3,146813,DSL,10000
146786,20211026.0,3,146814,ADD,3000
146786,20211026.0,3,146816,DSL,5000
146786,20211026.0,3,146817,ADD,1500
146836,20211026.0,3,146857,DSL,8000
146836,20211026.0,3,146858,ADD,2400
146836,20211026.0,3,146860,DSL,4000
146836,20211026.0,3,146861,ADD,1200
146836,20211026.0,3,146863,DSL,10000
146836,20211026.0,3,146864,ADD,3000
146836,20211026.0,3,146866,DSL,3000
146836,20211026.0,3,146867,ADD,900
146836,20211026.0,3,146869,DSL,2000
146836,20211026.0,3,146870,ADD,600
146836,20211026.0,3,146872,DSL,6000
146836,20211026.0,3,146873,ADD,1800
146876,20211026.0,3,146897,DSL,8000
146876,20211026.0,3,146898,ADD,2400
146876,20211026.0,3,146900,DSL,4000
146876,20211026.0,3,146901,ADD,1200
146876,20211026.0,3,146903,DSL,10000
146876,20211026.0,3,146904,ADD,3000
146876,20211026.0,3,146906,GAS,3000
146876,20211026.0,3,146908,DSL,2000
146876,20211026.0,3,146909,ADD,600
146876,20211026.0,3,146911,DSL,6000
146876,20211026.0,3,146912,ADD,1800
146930,20211026.0,7,146949,GAS,11000
146930,20211026.0,7,146951,GAS,3000
146930,20211026.0,7,146953,GAS,5000
146930,20211026.0,7,146955,DSL,2000
146930,20211026.0,7,146957,DSL,12000
146960,20211026.0,3,146984,DSL,8000
146960,20211026.0,3,146985,ADD,2400
146960,20211026.0,3,146987,DSL,4000
146960,20211026.0,3,146988,ADD,1200
146960,20211026.0,3,146990,DSL,10000
146960,20211026.0,3,146991,ADD,3000
146960,20211026.0,3,146993,DSL,3000
146960,20211026.0,3,146994,ADD,900
146960,20211026.0,3,146996,DSL,2000
146960,20211026.0,3,146997,ADD,600
146960,20211026.0,3,146999,DSL,6000
146960,20211026.0,3,147000,ADD,1800
147006,20211026.0,3,147027,DSL,8000
147006,20211026.0,3,147029,DSL,5000
147006,20211026.0,3,147031,DSL,4000
147006,20211026.0,3,147033,DSL,3000
147006,20211026.0,3,147035,DSL,7000
147006,20211026.0,3,147037,DSL,6000
147044,20211026.0,5,147065,DSL,8000
147044,20211026.0,5,147066,ADD,2000
147044,20211026.0,5,147068,DSL,7000
147044,20211026.0,5,147069,ADD,1750
147044,20211026.0,5,147071,GAS,4000
147044,20211026.0,5,147072,ADD,600
147044,20211026.0,5,147074,GAS,3000
147044,20211026.0,5,147075,ADD,450
147044,20211026.0,5,147077,DSL,6000
147044,20211026.0,5,147078,ADD,1500
147044,20211026.0,5,147080,DSL,5000
147044,20211026.0,5,147081,ADD,1250
147090,20211026.0,3,147109,DSL,12000
147090,20211026.0,3,147111,DSL,3000
147090,20211026.0,3,147113,DSL,4000
147090,20211026.0,3,147115,DSL,6000
147090,20211026.0,3,147117,DSL,8000
147133,20211026.0,9,147150,DSL,4000
147133,20211026.0,9,147152,DSL,2000
147133,20211026.0,9,147154,DSL,3000
147133,20211026.0,9,147156,DSL,4000
147164,20211026.0,6,147185,DSL,10000
147164,20211026.0,6,147187,GAS,3000
147164,20211026.0,6,147189,GAS,3000
147164,20211026.0,6,147191,GAS,2000
147164,20211026.0,6,147193,DSL,2000
147164,20211026.0,6,147195,DSL,10000
147198,20211026.0,8,147219,DSL,8000
147198,20211026.0,8,147220,ADD,800
147198,20211026.0,8,147222,DSL,6000
147198,20211026.0,8,147223,ADD,600
147198,20211026.0,8,147225,DSL,5000
147198,20211026.0,8,147226,ADD,500
147198,20211026.0,8,147228,DSL,7000
147198,20211026.0,8,147229,ADD,700
147198,20211026.0,8,147231,DSL,3000
147198,20211026.0,8,147232,ADD,900
147198,20211026.0,8,147234,GAS,4000
147198,20211026.0,8,147235,ADD,1500
147243,20211026.0,8,147264,DSL,6000
147243,20211026.0,8,147265,ADD,600
147243,20211026.0,8,147267,DSL,5000
147243,20211026.0,8,147268,ADD,500
147243,20211026.0,8,147270,DSL,3000
147243,20211026.0,8,147271,ADD,300
147243,20211026.0,8,147273,DSL,7000
147243,20211026.0,8,147274,ADD,700
147243,20211026.0,8,147276,GAS,4000
147243,20211026.0,8,147277,ADD,1500
147243,20211026.0,8,147279,DSL,8000
147243,20211026.0,8,147280,ADD,800
147285,20211026.0,3,147306,DSL,8000
147285,20211026.0,3,147308,DSL,4000
147285,20211026.0,3,147310,DSL,10000
147285,20211026.0,3,147312,GAS,3000
147285,20211026.0,3,147314,DSL,2000
147285,20211026.0,3,147316,DSL,6000
147319,20211026.0,5,147340,DSL,6000
147319,20211026.0,5,147341,ADD,1500
147319,20211026.0,5,147343,DSL,4000
147319,20211026.0,5,147344,ADD,1000
147319,20211026.0,5,147346,DSL,7000
147319,20211026.0,5,147347,ADD,1750
147319,20211026.0,5,147349,GAS,3000
147319,20211026.0,5,147350,ADD,450
147319,20211026.0,5,147352,DSL,5000
147319,20211026.0,5,147353,ADD,1250
147319,20211026.0,5,147355,DSL,8000
147319,20211026.0,5,147356,ADD,2000
147361,20211026.0,9,147378,DSL,5000
147361,20211026.0,9,147380,DSL,4000
147361,20211026.0,9,147382,DSL,3000
147361,20211026.0,9,147384,DSL,2000
147413,20211026.0,8,147434,DSL,8000
147413,20211026.0,8,147435,ADD,800
147413,20211026.0,8,147437,DSL,6000
147413,20211026.0,8,147438,ADD,600
147413,20211026.0,8,147440,DSL,5000
147413,20211026.0,8,147441,ADD,500
147413,20211026.0,8,147443,DSL,7000
147413,20211026.0,8,147444,ADD,700
147413,20211026.0,8,147446,DSL,3000
147413,20211026.0,8,147447,ADD,900
147413,20211026.0,8,147449,GAS,4000
147413,20211026.0,8,147450,ADD,1500
147453,20211026.0,7,147472,GAS,5000
147453,20211026.0,7,147474,DSL,4000
147453,20211026.0,7,147476,GAS,2000
147453,20211026.0,7,147478,GAS,3000
147453,20211026.0,7,147480,DSL,4000
147483,20211026.0,8,147502,DSL,10000
147483,20211026.0,8,147503,ADD,1000
147483,20211026.0,8,147505,DSL,6000
147483,20211026.0,8,147506,ADD,600
147483,20211026.0,8,147508,DSL,5000
147483,20211026.0,8,147509,ADD,500
147483,20211026.0,8,147511,DSL,8000
147483,20211026.0,8,147512,ADD,800
147483,20211026.0,8,147514,DSL,4000
147483,20211026.0,8,147515,ADD,400
147518,20211026.0,12,147543,DSL,11000
147518,20211026.0,12,147545,GAS,4000
147518,20211026.0,12,147547,GAS,4000
147518,20211026.0,12,147549,DSL,3000
147518,20211026.0,12,147551,DSL,8000
147556,20211026.0,8,147577,DSL,8000
147556,20211026.0,8,147578,ADD,800
147556,20211026.0,8,147780,DSL,8000
147556,20211026.0,8,147781,ADD,800
147556,20211026.0,8,147800,DSL,8000
147556,20211026.0,8,147801,ADD,800
147556,20211026.0,8,147580,DSL,6000
147556,20211026.0,8,147581,ADD,600
147556,20211026.0,8,147777,DSL,6000
147556,20211026.0,8,147778,ADD,600
147556,20211026.0,8,147798,DSL,6000
147556,20211026.0,8,147799,ADD,600
147556,20211026.0,8,147583,DSL,4000
147556,20211026.0,8,147584,ADD,400
147556,20211026.0,8,147586,DSL,3000
147556,20211026.0,8,147587,ADD,300
147556,20211026.0,8,147589,DSL,7000
147556,20211026.0,8,147590,ADD,700
147556,20211026.0,8,147592,GAS,5000
147556,20211026.0,8,147593,ADD,1875
147556,20211026.0,8,147782,GAS,5000
147556,20211026.0,8,147783,ADD,1875
147556,20211026.0,8,147796,GAS,5000
147556,20211026.0,8,147797,ADD,1875
147598,20211026.0,3,147619,DSL,8000
147598,20211026.0,3,147621,DSL,4000
147598,20211026.0,3,147623,DSL,10000
147598,20211026.0,3,147625,DSL,3000
147598,20211026.0,3,147788,DSL,3000
147598,20211026.0,3,147627,GAS,2000
147598,20211026.0,3,147629,DSL,6000
147598,20211026.0,3,147779,DSL,6000
147598,20211026.0,3,147786,DSL,6000
147670,20211026.0,3,147687,DSL,11000
147670,20211026.0,3,147689,DSL,5000
147670,20211026.0,3,147691,DSL,3000
147670,20211026.0,3,147693,DSL,14000
147704,20211026.0,9,147721,DSL,4000
147704,20211026.0,9,147723,DSL,2000
147704,20211026.0,9,147725,DSL,3000
147704,20211026.0,9,147727,DSL,5000
147732,20211026.0,9,147755,DSL,5000
147732,20211026.0,9,147757,DSL,5000
147732,20211026.0,9,147759,DSL,4000
147732,20211026.0,9,147761,DSL,3000
147732,20211026.0,9,147763,DSL,2000
147732,20211026.0,9,147765,GAS,4000
147732,20211026.0,9,147767,DSL,7000
147829,20211026.0,8,147850,DSL,8000
147829,20211026.0,8,147851,ADD,800
147829,20211026.0,8,147853,GAS,6000
147829,20211026.0,8,147854,ADD,2250
147829,20211026.0,8,147856,DSL,5000
147829,20211026.0,8,147857,ADD,500
147829,20211026.0,8,147859,DSL,7000
147829,20211026.0,8,147860,ADD,700
147829,20211026.0,8,147862,DSL,3000
147829,20211026.0,8,147863,ADD,300
147829,20211026.0,8,147865,DSL,4000
147829,20211026.0,8,147866,ADD,400
147869,20211026.0,3,147892,DSL,8000
147869,20211026.0,3,147894,DSL,4000
147869,20211026.0,3,147896,DSL,10000
147869,20211026.0,3,147898,GAS,3000
147869,20211026.0,3,148030,GAS,3000
147869,20211026.0,3,147900,GAS,2000
147869,20211026.0,3,147902,DSL,6000
147907,20211026.0,8,147928,GAS,8000
147907,20211026.0,8,147930,DSL,6000
147907,20211026.0,8,147932,DSL,5000
147907,20211026.0,8,147934,DSL,7000
147907,20211026.0,8,147936,DSL,3000
147907,20211026.0,8,147938,DSL,4000
147948,20211026.0,8,147969,GAS,8000
147948,20211026.0,8,147970,ADD,3000
147948,20211026.0,8,147972,DSL,6000
147948,20211026.0,8,147973,ADD,600
147948,20211026.0,8,147975,DSL,5000
147948,20211026.0,8,147976,ADD,500
147948,20211026.0,8,147978,DSL,7000
147948,20211026.0,8,147979,ADD,700
147948,20211026.0,8,147981,DSL,3000
147948,20211026.0,8,147982,ADD,300
147948,20211026.0,8,147984,DSL,4000
147948,20211026.0,8,147985,ADD,400
147996,20211026.0,7,148017,DSL,10000
147996,20211026.0,7,148019,DSL,3000
147996,20211026.0,7,148021,DSL,2000
147996,20211026.0,7,148023,DSL,3000
147996,20211026.0,7,148025,DSL,4000
147996,20211026.0,7,148027,DSL,9000
148031,20211026.0,8,148052,DSL,8000
148031,20211026.0,8,148053,ADD,800
148031,20211026.0,8,148055,DSL,6000
148031,20211026.0,8,148056,ADD,600
148031,20211026.0,8,148058,GAS,5000
148031,20211026.0,8,148059,ADD,1875
148031,20211026.0,8,148061,DSL,7000
148031,20211026.0,8,148062,ADD,700
148031,20211026.0,8,148064,DSL,3000
148031,20211026.0,8,148065,ADD,300
148031,20211026.0,8,148067,DSL,4000
148031,20211026.0,8,148068,ADD,1200
148079,20211026.0,3,148100,DSL,8000
148079,20211026.0,3,148102,DSL,4000
148079,20211026.0,3,148104,DSL,10000
148079,20211026.0,3,148106,DSL,3000
148079,20211026.0,3,148108,DSL,2000
148079,20211026.0,3,148110,DSL,6000
148123,20211026.0,3,148142,DSL,10000
148123,20211026.0,3,148144,DSL,6000
148123,20211026.0,3,148146,GAS,2000
148123,20211026.0,3,148148,DSL,10000
148123,20211026.0,3,148150,DSL,5000
148153,20211026.0,3,148174,DSL,8000
148153,20211026.0,3,148176,DSL,4000
148153,20211026.0,3,148178,DSL,10000
148153,20211026.0,3,148180,DSL,3000
148153,20211026.0,3,148182,DSL,2000
148153,20211026.0,3,148184,DSL,6000
148187,20211026.0,3,148208,DSL,8000
148187,20211026.0,3,148210,GAS,4000
148187,20211026.0,3,148212,DSL,10000
148187,20211026.0,3,148369,DSL,10000
148187,20211026.0,3,148214,DSL,3000
148187,20211026.0,3,148216,GAS,2000
148187,20211026.0,3,148218,DSL,6000
148250,20211026.0,7,148271,DSL,9000
148250,20211026.0,7,148273,DSL,3000
148250,20211026.0,7,148275,DSL,2000
148250,20211026.0,7,148277,DSL,3000
148250,20211026.0,7,148279,DSL,4000
148250,20211026.0,7,148281,DSL,10000
148289,20211026.0,8,148310,DSL,8000
148289,20211026.0,8,148311,ADD,800
148289,20211026.0,8,148313,DSL,6000
148289,20211026.0,8,148314,ADD,600
148289,20211026.0,8,148316,GAS,5000
148289,20211026.0,8,148317,ADD,1875
148289,20211026.0,8,148319,DSL,7000
148289,20211026.0,8,148320,ADD,700
148289,20211026.0,8,148322,DSL,3000
148289,20211026.0,8,148323,ADD,900
148289,20211026.0,8,148325,DSL,4000
148289,20211026.0,8,148326,ADD,400
148329,20211026.0,8,148350,DSL,6000
148329,20211026.0,8,148351,ADD,600
148329,20211026.0,8,148353,DSL,5000
148329,20211026.0,8,148354,ADD,500
148329,20211026.0,8,148356,GAS,3000
148329,20211026.0,8,148357,ADD,1125
148329,20211026.0,8,148359,DSL,7000
148329,20211026.0,8,148360,ADD,700
148329,20211026.0,8,148362,DSL,4000
148329,20211026.0,8,148363,ADD,1200
148329,20211026.0,8,148365,DSL,8000
148329,20211026.0,8,148366,ADD,800
148380,20211026.0,8,148401,DSL,8000
148380,20211026.0,8,148402,ADD,800
148380,20211026.0,8,148404,DSL,6000
148380,20211026.0,8,148405,ADD,600
148380,20211026.0,8,148407,DSL,5000
148380,20211026.0,8,148408,ADD,500
148380,20211026.0,8,148410,DSL,7000
148380,20211026.0,8,148411,ADD,700
148380,20211026.0,8,148413,DSL,3000
148380,20211026.0,8,148414,ADD,300
148380,20211026.0,8,148416,DSL,4000
148380,20211026.0,8,148417,ADD,400
148420,20211026.0,8,148439,DSL,10000
148420,20211026.0,8,148440,ADD,1000
148420,20211026.0,8,148635,DSL,10000
148420,20211026.0,8,148636,ADD,1000
148420,20211026.0,8,148442,DSL,6000
148420,20211026.0,8,148443,ADD,600
148420,20211026.0,8,148445,DSL,5000
148420,20211026.0,8,148446,ADD,1500
148420,20211026.0,8,148448,DSL,8000
148420,20211026.0,8,148449,ADD,800
148420,20211026.0,8,148451,DSL,4000
148420,20211026.0,8,148452,ADD,400
148420,20211026.0,8,148591,DSL,4000
148420,20211026.0,8,148592,ADD,400
148463,20211026.0,3,148484,DSL,8000
148463,20211026.0,3,148486,DSL,4000
148463,20211026.0,3,148488,DSL,10000
148463,20211026.0,3,148490,GAS,3000
148463,20211026.0,3,148492,DSL,2000
148463,20211026.0,3,148494,DSL,6000
148502,20211026.0,3,148523,DSL,6000
148502,20211026.0,3,148525,DSL,3000
148502,20211026.0,3,148527,DSL,2000
148502,20211026.0,3,148529,DSL,3000
148502,20211026.0,3,148531,DSL,4000
148546,20211026.0,8,148570,DSL,6000
148546,20211026.0,8,148571,ADD,600
148546,20211026.0,8,148573,DSL,5000
148546,20211026.0,8,148574,ADD,1500
148546,20211026.0,8,148576,GAS,3000
148546,20211026.0,8,148577,ADD,1125
148546,20211026.0,8,148579,DSL,7000
148546,20211026.0,8,148580,ADD,700
148546,20211026.0,8,148582,DSL,4000
148546,20211026.0,8,148583,ADD,400
148546,20211026.0,8,148585,DSL,8000
148546,20211026.0,8,148586,ADD,800
148593,20211026.0,8,148614,DSL,8000
148593,20211026.0,8,148615,ADD,800
148593,20211026.0,8,148617,DSL,6000
148593,20211026.0,8,148618,ADD,600
148593,20211026.0,8,148620,DSL,5000
148593,20211026.0,8,148621,ADD,1500
148593,20211026.0,8,148623,DSL,7000
148593,20211026.0,8,148624,ADD,700
148593,20211026.0,8,148626,DSL,3000
148593,20211026.0,8,148627,ADD,300
148593,20211026.0,8,148629,DSL,4000
148593,20211026.0,8,148630,ADD,400
148666,20211026.0,8,148687,DSL,8000
148666,20211026.0,8,148688,ADD,800
148666,20211026.0,8,148690,GAS,6000
148666,20211026.0,8,148691,ADD,2250
148666,20211026.0,8,148693,DSL,5000
148666,20211026.0,8,148694,ADD,1500
148666,20211026.0,8,148696,DSL,7000
148666,20211026.0,8,148697,ADD,700
148666,20211026.0,8,148699,DSL,3000
148666,20211026.0,8,148700,ADD,300
148666,20211026.0,8,148702,DSL,4000
148666,20211026.0,8,148703,ADD,400
148713,20211026.0,12,148732,DSL,10000
148713,20211026.0,12,148734,GAS,2000
148713,20211026.0,12,148736,GAS,3000
148713,20211026.0,12,148738,DSL,5000
148713,20211026.0,12,148740,DSL,10000
148755,20211026.0,12,148776,DSL,9000
148755,20211026.0,12,148778,GAS,4000
148755,20211026.0,12,148780,DSL,2000
148755,20211026.0,12,148782,DSL,2000
148755,20211026.0,12,148784,DSL,6000
148755,20211026.0,12,148786,DSL,9000
148797,20211026.0,3,148818,DSL,8000
148797,20211026.0,3,148820,DSL,4000
148797,20211026.0,3,148822,DSL,10000
148797,20211026.0,3,148824,GAS,3000
148797,20211026.0,3,148826,DSL,2000
148797,20211026.0,3,148828,DSL,6000
148831,20211026.0,13,148852,DSL,8000
148831,20211026.0,13,148854,DSL,6000
148831,20211026.0,13,148856,DSL,4000
148831,20211026.0,13,148858,DSL,3000
148831,20211026.0,13,148860,DSL,5000
148831,20211026.0,13,148862,DSL,7000
148883,20211026.0,13,148904,DSL,10000
148883,20211026.0,13,148906,DSL,3000
148883,20211026.0,13,148908,DSL,3000
148883,20211026.0,13,148910,DSL,2000
148883,20211026.0,13,148912,DSL,2000
148883,20211026.0,13,148914,DSL,10000
148923,20211026.0,3,148944,DSL,8000
148923,20211026.0,3,148946,GAS,4000
148923,20211026.0,3,148948,DSL,10000
148923,20211026.0,3,148950,GAS,3000
148923,20211026.0,3,148952,DSL,2000
148923,20211026.0,3,148954,DSL,6000
148957,20211026.0,3,148978,DSL,14000
148957,20211026.0,3,148980,DSL,2000
148957,20211026.0,3,148982,DSL,2000
148957,20211026.0,3,148984,DSL,3000
148957,20211026.0,3,148986,DSL,3000
148957,20211026.0,3,148988,DSL,9000
148992,20211026.0,3,149011,DSL,12000
148992,20211026.0,3,149013,DSL,3000
148992,20211026.0,3,149015,GAS,4000
148992,20211026.0,3,149017,DSL,6000
148992,20211026.0,3,149019,DSL,8000
149031,20211026.0,12,149056,DSL,9000
149031,20211026.0,12,149058,DSL,3000
149031,20211026.0,12,149060,GAS,2000
149031,20211026.0,12,149062,DSL,1000
149031,20211026.0,12,149064,DSL,1000
149031,20211026.0,12,149066,DSL,4000
149031,20211026.0,12,149068,GAS,5000
149031,20211026.0,12,149070,DSL,7000
149078,20211026.0,8,149091,DSL,10000
149108,20211026.0,3,149129,DSL,8000
149108,20211026.0,3,149131,DSL,4000
149108,20211026.0,3,149133,DSL,10000
149108,20211026.0,3,149135,DSL,3000
149108,20211026.0,3,149137,GAS,2000
149108,20211026.0,3,149139,GAS,6000
149160,20211026.0,8,149181,DSL,8000
149160,20211026.0,8,149182,ADD,800
149160,20211026.0,8,149184,DSL,6000
149160,20211026.0,8,149185,ADD,600
149160,20211026.0,8,149187,DSL,5000
149160,20211026.0,8,149188,ADD,500
149160,20211026.0,8,149190,DSL,7000
149160,20211026.0,8,149191,ADD,700
149160,20211026.0,8,149193,DSL,3000
149160,20211026.0,8,149194,ADD,900
149160,20211026.0,8,149196,GAS,4000
149160,20211026.0,8,149197,ADD,1500
149218,20211026.0,3,149239,DSL,8000
149218,20211026.0,3,149241,DSL,4000
149218,20211026.0,3,149243,DSL,10000
149218,20211026.0,3,149245,GAS,3000
149218,20211026.0,3,149247,GAS,2000
149218,20211026.0,3,149249,DSL,6000
149256,20211026.0,3,149277,DSL,14000
149256,20211026.0,3,149279,DSL,2000
149256,20211026.0,3,149281,GAS,2000
149256,20211026.0,3,149283,GAS,3000
149256,20211026.0,3,149285,DSL,3000
149256,20211026.0,3,149287,DSL,9000
149296,20211026.0,6,149315,DSL,10000
149296,20211026.0,6,149317,DSL,3000
149296,20211026.0,6,149319,DSL,5000
149296,20211026.0,6,149321,DSL,6000
149296,20211026.0,6,149323,DSL,9000
149326,20211026.0,6,149345,DSL,10000
149326,20211026.0,6,149347,DSL,4000
149326,20211026.0,6,149349,DSL,5000
149326,20211026.0,6,149351,DSL,6000
149326,20211026.0,6,149353,DSL,8000
149358,20211026.0,6,149379,DSL,10000
149358,20211026.0,6,149381,DSL,3000
149358,20211026.0,6,149383,DSL,2000
149358,20211026.0,6,149385,DSL,4000
149358,20211026.0,6,149387,DSL,5000
149358,20211026.0,6,149389,DSL,9000
149392,20211026.0,6,149409,DSL,4000
149392,20211026.0,6,149411,DSL,2000
149392,20211026.0,6,149413,DSL,3000
149392,20211026.0,6,149415,DSL,5000
149418,20211026.0,13,149439,DSL,10000
149418,20211026.0,13,149441,GAS,3000
149418,20211026.0,13,149443,DSL,3000
149418,20211026.0,13,149445,DSL,2000
149418,20211026.0,13,149447,DSL,2000
149418,20211026.0,13,149449,DSL,10000
149452,20211026.0,8,149471,DSL,10000
149452,20211026.0,8,149472,ADD,1000
149452,20211026.0,8,149474,DSL,6000
149452,20211026.0,8,149475,ADD,600
149452,20211026.0,8,149477,GAS,5000
149452,20211026.0,8,149478,ADD,1875
149452,20211026.0,8,149480,DSL,8000
149452,20211026.0,8,149481,ADD,800
149452,20211026.0,8,149483,DSL,4000
149452,20211026.0,8,149484,ADD,1200
149496,20211026.0,3,149515,DSL,9000
149496,20211026.0,3,149517,GAS,6000
149496,20211026.0,3,149519,DSL,2000
149496,20211026.0,3,149521,DSL,10000
149496,20211026.0,3,149523,DSL,5000
149528,20211026.0,5,149543,DSL,11000
149528,20211026.0,5,149545,DSL,11000
149528,20211026.0,5,149547,DSL,11000
149560,20211026.0,3,149579,GAS,9000
149560,20211026.0,3,149581,GAS,6000
149560,20211026.0,3,149583,GAS,2000
149560,20211026.0,3,149585,DSL,10000
149560,20211026.0,3,149587,GAS,5000
149603,20211026.0,15,149624,DSL,3000
149603,20211026.0,15,149626,DSL,2000
149603,20211026.0,15,149628,DSL,2000
149603,20211026.0,15,149630,DSL,1000
149603,20211026.0,15,149632,DSL,2000
149603,20211026.0,15,149634,DSL,3000
149637,20211026.0,6,149654,DSL,4000
149637,20211026.0,6,149656,DSL,2000
149637,20211026.0,6,149658,DSL,3000
149637,20211026.0,6,149660,DSL,4000
149696,20211026.0,3,149715,DSL,9000
149696,20211026.0,3,149717,DSL,6000
149696,20211026.0,3,149719,DSL,2000
149696,20211026.0,3,149721,GAS,10000
149696,20211026.0,3,149723,DSL,5000
149748,20211026.0,3,149767,DSL,11000
149748,20211026.0,3,149769,DSL,5000
149748,20211026.0,3,149771,DSL,3000
149748,20211026.0,3,149773,DSL,14000
149776,20211026.0,6,149793,DSL,5000
149776,20211026.0,6,149795,DSL,4000
149776,20211026.0,6,149797,DSL,3000
149776,20211026.0,6,149799,DSL,2000
149802,20211026.0,3,149821,DSL,12000
149802,20211026.0,3,149823,DSL,3000
149802,20211026.0,3,149825,DSL,4000
149802,20211026.0,3,149827,DSL,6000
149802,20211026.0,3,149829,DSL,8000
149832,20211026.0,8,149853,GAS,8000
149832,20211026.0,8,149854,ADD,3000
149832,20211026.0,8,149856,DSL,6000
149832,20211026.0,8,149857,ADD,600
149832,20211026.0,8,149859,DSL,5000
149832,20211026.0,8,149860,ADD,500
149832,20211026.0,8,149862,DSL,7000
149832,20211026.0,8,149863,ADD,700
149832,20211026.0,8,149865,DSL,3000
149832,20211026.0,8,149866,ADD,300
149832,20211026.0,8,149868,GAS,4000
149832,20211026.0,8,149869,ADD,1500
149881,20211026.0,8,149902,DSL,8000
149881,20211026.0,8,149903,ADD,2400
149881,20211026.0,8,149905,DSL,6000
149881,20211026.0,8,149906,ADD,600
149881,20211026.0,8,149908,DSL,5000
149881,20211026.0,8,149909,ADD,500
149881,20211026.0,8,149911,DSL,7000
149881,20211026.0,8,149912,ADD,700
149881,20211026.0,8,149914,DSL,3000
149881,20211026.0,8,149915,ADD,300
149881,20211026.0,8,149917,GAS,4000
149881,20211026.0,8,149918,ADD,1500
149926,20211026.0,3,149947,DSL,8000
149926,20211026.0,3,149949,GAS,4000
149926,20211026.0,3,149951,DSL,10000
149926,20211026.0,3,149953,DSL,3000
149926,20211026.0,3,149955,GAS,2000
149926,20211026.0,3,149957,DSL,6000
149960,20211026.0,7,149986,GAS,10000
149960,20211026.0,7,149988,GAS,4000
149960,20211026.0,7,149990,GAS,2000
149960,20211026.0,7,149992,GAS,6000
149960,20211026.0,7,149994,GAS,3000
149960,20211026.0,7,149996,GAS,8000
149999,20211026.0,5,150012,DSL,15000
149999,20211026.0,5,150014,DSL,17000
